emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
-3,-1,-2,0,-1,-21,1,-7
0,-2,-1,-3,-1,29,14,2
1,3,-9,-5,-1,-12,-18,0
-1,-2,4,1,3,6,1,-2
0,2,-1,-2,-1,-6,-12,-5
0,-1,5,3,-1,-14,3,-1
1,4,3,0,2,14,3,2
4,3,-1,2,-2,-13,-11,1
-4,-8,-2,-4,-5,22,17,-2
-6,-3,-11,3,-5,-9,-7,0
0,-6,0,3,4,36,0,-2
1,13,3,2,3,-14,12,3
-3,-27,-2,0,-1,-12,-17,-1
2,-2,1,0,1,4,11,1
2,4,-1,-3,-4,-4,-3,1
-2,2,-1,1,0,0,-2,0
0,7,-4,-9,3,7,-4,0
0,3,1,8,1,-26,-17,-2
-4,-11,-3,-9,-5,18,17,0
-5,-11,-5,-5,-4,-6,10,-6
3,9,-2,2,0,1,-7,1
-1,-2,-2,-3,4,23,12,-3
1,7,0,1,-2,-19,-45,-4
-1,-2,1,0,-3,1,14,4
2,7,-1,1,6,12,-2,1
-1,10,19,5,-5,-36,-12,-3
1,-13,-27,-8,0,41,60,10
-3,-1,-2,2,-1,9,5,0
-2,0,2,3,-4,-17,-3,-7
0,5,3,0,2,18,-14,0
-2,3,5,2,1,-15,-19,-2
0,-2,0,-2,-2,-8,1,-1
2,4,-5,2,0,5,8,6
-6,-11,-10,-18,-6,5,2,-3
0,3,9,12,1,-22,-3,1
2,1,-1,0,5,16,4,1
-3,-4,2,2,3,8,-3,2
0,-7,-5,1,0,13,3,0
-1,2,0,-7,-5,-22,-9,-4
-3,3,0,1,2,0,-3,-3
-2,-1,-2,1,-4,16,7,1
-2,-4,-6,-5,-9,-65,-27,3
-1,-6,1,1,3,30,22,-1
-1,1,4,0,-4,-12,-4,-1
0,-1,-1,-1,2,3,-13,-8
2,-1,-2,1,4,11,-6,2
1,5,2,1,-1,-20,-2,1
-1,5,-2,0,1,-6,-18,-5
-3,-22,0,-1,-4,-4,13,6
-1,-2,-1,-5,-1,16,17,-2
-2,6,9,10,0,-15,-11,0
-1,-5,-7,-4,1,25,-1,0
3,8,1,-4,6,3,14,2
-3,-4,9,12,-3,-43,-17,-7
-3,-10,-4,-5,-1,43,11,0
2,4,-4,-3,-3,-19,0,1
-2,-7,2,-2,0,-15,-24,-4
-2,-5,-7,-5,-5,13,27,-5
2,11,5,2,2,-4,4,2
-3,-14,-1,-1,-2,-15,3,4
1,1,-2,1,-1,-3,6,-3
1,5,0,2,6,35,-12,1
-1,3,-3,-6,-11,-43,-17,-2
1,2,2,1,2,25,12,3
-2,-16,-8,-1,-3,0,-3,-2
-3,-3,4,6,-1,-47,-2,-2
5,2,4,1,6,39,11,0
-3,-6,-3,-3,-2,-10,-29,-5
2,13,3,0,-3,-4,18,2
3,10,-5,-4,2,19,6,1
-4,-4,-1,1,-3,-41,-30,-3
0,5,1,-1,-1,6,2,-1
0,-5,-1,4,2,13,11,-1
-5,-7,-5,-3,0,52,32,-2
-1,1,-3,3,0,-5,10,3
1,-1,1,-3,0,3,-6,-1
0,7,0,-1,-2,-6,-29,-4
1,-3,2,-1,0,-17,-1,3
0,3,-1,-5,-3,6,-13,0
-1,-1,4,3,-1,-20,9,1
-1,-3,-6,-2,-3,8,5,-1
2,3,1,1,-1,24,5,0
-1,-5,1,0,-1,-10,-26,-4
5,0,2,3,1,10,31,5
-3,9,3,-1,1,-7,5,3
-1,0,-1,-2,-3,-4,3,-1
-4,-2,-6,-1,0,2,-7,-3
0,-3,-1,-3,-2,-11,-8,-4
2,6,3,3,-3,-6,-9,0
1,-2,2,5,2,-4,-7,1
-4,-7,-7,-14,-4,10,6,2
2,-4,-1,5,-1,20,13,5
-4,0,-3,-1,-4,-11,-5,-4
-1,-3,-1,1,1,-14,-10,-2
4,3,1,1,3,11,17,-1
-2,0,-1,0,-1,-13,-27,-3
2,-1,-1,-4,-2,-8,9,3
-1,-2,0,5,0,15,3,-1
-2,-1,0,2,1,-9,-4,-1
1,1,-8,-5,-4,10,6,0
1,11,14,7,-1,10,14,2
-4,-27,-6,-5,1,-3,-9,1
-2,-5,3,1,-2,3,-4,-3
-3,1,-5,0,-2,-21,-5,-2
1,-4,-5,-5,0,19,17,2
1,8,0,-1,-4,-18,-18,-3
1,2,2,1,2,5,17,2
2,0,9,6,5,-23,-25,-2
-3,-8,-7,-2,-5,27,7,-5
-2,3,-8,-7,-5,22,27,10
0,2,1,0,-3,-6,-1,2
-3,-2,0,-2,4,-5,-24,-5
0,2,3,3,1,-22,-7,1
-2,1,0,2,1,-3,-6,-1
1,6,-3,-6,1,11,17,3
0,1,4,5,-2,2,3,0
-1,-3,-5,-1,0,-9,-11,-2
2,0,4,1,1,8,7,0
0,5,-2,8,-2,-27,-11,-4
-3,-31,-2,-4,-5,30,0,3
-4,2,-7,-2,-2,-37,9,-2
-4,2,0,-8,-2,5,-12,-4
1,-2,2,-1,0,3,-9,-2
0,7,-2,3,-1,-5,1,-1
2,-2,2,1,2,2,-4,2
1,-2,0,2,0,-11,7,0
1,0,-1,-1,-1,-6,0,-3
0,1,-2,-5,-4,2,6,3
0,-3,0,0,2,-6,-11,1
0,2,-1,1,-2,2,-2,-5
-1,0,4,1,2,-41,-33,-2
-1,0,-11,-4,4,65,50,4
-16,-18,-3,-5,-4,13,5,-2
2,7,-2,0,-3,-13,-37,1
0,-6,-4,-1,-2,10,3,2
1,7,4,0,0,-46,-20,-6
3,6,3,-1,3,-2,-12,-4
-1,-4,-1,-1,1,15,6,0
-1,-1,3,-7,3,-1,2,-1
-1,1,-4,3,-2,2,0,1
2,3,-4,-9,0,14,9,4
0,12,2,5,1,-10,-3,-2
1,-4,2,6,2,-15,-5,-3
-6,9,1,-4,-6,12,21,-1
-6,-16,-8,-10,-12,-21,-2,-7
2,4,4,2,5,11,1,3
-3,-1,-6,-3,-1,17,-1,-1
1,-1,4,4,-1,-15,-4,1
4,12,5,5,2,-12,-7,1
-3,-10,-4,-3,-4,-12,-11,-3
1,-1,-1,0,-2,15,24,2
-3,-7,-2,-2,-1,17,-7,-2
3,6,0,2,-1,9,10,3
-7,-18,-7,-3,-1,-14,-20,-5
-2,-2,2,-2,3,14,-10,-6
-1,4,1,-1,-3,-23,-6,-1
2,3,1,4,2,3,-13,-3
1,-4,-3,1,4,40,30,8
-1,14,0,-1,-7,-20,-5,-1
-1,-13,-7,-5,5,3,-3,-1
-1,2,0,6,0,-25,-11,0
0,1,3,12,-2,-5,-5,-6
-1,0,-4,-4,-2,29,19,4
-1,3,-1,-4,3,-8,-2,3
-2,-2,-2,0,-1,-17,-10,-2
0,2,5,-5,-6,-22,4,-4
-3,-6,-3,1,-1,29,5,0
-1,2,-2,0,0,-9,-8,-2
0,-1,5,0,1,9,11,3
1,0,-4,0,3,-13,-9,-5
-2,-1,2,1,-4,-5,0,-3
2,12,5,2,2,3,13,4
-3,-1,-2,0,0,4,-18,-3
-2,-6,-9,-7,-4,-3,3,2
0,4,-1,-3,-3,-15,-7,0
-1,-26,-2,0,-2,-3,-12,-3
0,0,0,0,1,24,9,0
2,6,4,3,2,-23,-7,-2
-2,-6,-6,-3,-3,29,17,2
-2,3,2,-1,-3,-8,-7,-3
2,1,1,2,1,2,-1,0
-2,-1,-2,2,3,31,15,4
1,-5,4,-5,-1,-14,18,-1
-1,2,-5,5,-2,-4,-26,-4
-2,-1,1,1,-2,-13,10,0
1,8,-5,-5,-4,-9,10,1
0,-2,7,4,1,8,-6,-1
0,2,-2,-5,1,-5,-1,0
-1,-2,-3,0,1,19,6,0
-1,-2,4,0,1,-15,-8,-1
2,-3,-4,-5,-5,3,16,3
2,0,4,5,3,-35,-16,0
-1,5,-4,-4,-5,28,37,-1
-6,-28,-4,-3,2,25,-31,1
1,-1,-4,2,1,-28,-18,-1
-3,5,-2,-3,-5,-9,1,-2
4,2,3,3,3,-14,-18,-2
0,3,2,-1,-5,-12,9,-1
1,2,-2,-1,1,-2,-5,0
-2,-1,5,4,3,43,6,-4
-4,-1,-4,-5,-3,-46,-21,-2
-1,2,1,-9,-2,5,5,-1
1,-2,5,15,1,2,3,4
0,7,-14,-5,2,18,26,2
-2,-3,1,2,0,-2,-20,-2
4,13,0,-1,-5,-20,11,1
-4,-11,5,-3,1,5,8,-1
-3,0,0,-2,-5,10,-23,-2
2,3,4,0,5,-4,-19,-1
-1,4,0,-1,2,11,32,2
-1,16,-1,-1,-2,-20,-12,-6
2,-4,5,1,-1,8,22,0
0,-7,-3,-1,3,11,-11,3
3,7,2,2,1,3,3,0
-1,0,-6,-4,-1,29,4,1
-1,1,0,0,1,-13,-2,-1
1,-2,3,1,-2,-20,-5,-4
-1,-5,-6,1,3,9,11,0
0,6,3,-3,0,-8,-13,2
-1,-2,-1,-11,-2,-2,2,0
1,-1,2,16,0,6,9,3
-2,-2,-9,-6,-1,12,12,3
-1,2,1,1,2,-24,-23,-5
-1,-4,7,1,1,10,14,0
-1,14,0,-9,-4,34,37,1
-4,-26,-4,-2,-3,-23,-27,-5
2,-6,2,1,-2,-2,9,-1
1,-1,-4,1,1,24,-12,7
0,2,-3,0,-7,-43,-42,-5
0,5,4,3,0,16,19,1
-1,-4,-5,-3,5,31,2,-5
-2,-4,3,3,3,-2,9,-1
-3,-7,-4,-7,-3,20,32,2
2,6,3,1,1,8,-30,-1
2,0,-4,-1,-3,-41,-8,1
1,4,1,4,-1,6,8,-1
2,-6,-6,-8,-1,6,-8,-2
-1,2,7,9,-1,-10,2,1
-3,-3,1,7,3,14,8,2
2,15,1,-10,-5,-20,-19,-2
-4,-24,0,7,0,-16,-17,-4
5,7,-4,-5,2,11,25,6
-3,-3,-2,1,4,17,11,-4
2,1,0,1,-6,-67,-33,-2
-6,7,-8,-9,2,93,77,6
-2,0,3,2,-4,-60,-48,-7
2,0,-7,2,-1,1,5,0
0,-1,8,7,6,-15,9,-3
3,5,5,2,1,-7,-45,7
-5,-9,-12,-6,-4,28,66,0
-4,-1,5,-11,-2,-18,-8,-5
-1,10,-8,9,2,11,-5,-3
0,-20,1,1,0,-21,-9,-2
0,11,-2,-3,-4,14,2,0
1,-2,1,-5,1,14,5,0
-3,0,0,9,-2,6,4,1
1,5,1,0,4,4,5,0
-1,1,7,4,-1,-26,-30,-2
-1,4,-4,-2,-1,-6,13,3
-3,-14,-7,-8,-3,23,-3,1
0,7,-1,3,3,-12,-10,-1
-2,-7,2,-2,-3,23,-11,-2
4,7,-1,6,4,-22,-14,3
-1,-4,1,-2,-1,-4,1,-1
-6,-2,-6,-7,-8,23,43,-2
-1,-1,2,-1,0,-22,-27,0
-1,10,0,0,-1,20,-17,-7
1,-20,0,-1,3,-20,-7,-3
1,6,4,-3,0,4,1,2
-4,-4,-3,1,-2,18,28,0
-1,-11,-5,2,-3,-15,-13,2
1,7,4,-2,3,-5,0,2
0,3,-1,-6,-6,-15,-10,-1
1,0,0,12,3,7,12,1
-4,-7,4,1,0,5,2,1
-2,5,-4,-3,-1,-5,6,-3
2,-2,-1,7,3,-17,-6,0
-3,1,-5,-9,-2,20,7,-1
-3,-7,1,-2,0,18,-4,2
-1,1,4,4,-1,30,23,1
0,0,-5,-3,0,-27,-23,-6
2,7,2,2,3,-4,0,1
2,2,0,1,-4,-8,4,-1
-3,-32,1,-2,2,28,10,4
0,6,1,3,1,-22,-11,-1
-2,-1,-3,-3,-2,-34,4,-2
-3,2,-6,-3,0,20,12,-1
2,0,-1,-2,-5,5,13,5
1,1,5,5,3,2,-2,-4
0,-4,-3,-3,-1,-17,-20,3
4,3,-1,-1,-1,-15,10,1
-3,-1,-1,5,-1,-14,-14,-5
2,0,-4,-6,-1,17,1,5
-3,-5,8,0,5,2,2,-1
-4,-9,-7,-1,-8,-13,-12,-3
1,19,1,-4,-1,10,24,3
-3,-24,-3,2,-1,-30,-36,2
2,1,1,-2,0,35,20,0
-3,-7,-19,-7,-2,0,4,1
-2,-5,-3,-4,-4,3,-5,-2
2,15,3,1,4,-10,3,-4
-3,-2,0,-1,-3,-18,-34,-4
1,-2,7,4,2,2,1,3
0,4,-1,-1,-1,-18,12,-2
-1,-2,-2,-5,-3,43,50,3
-5,-4,-5,-1,1,11,-20,-4
1,4,0,-1,0,-16,12,0
-2,1,-4,-3,-3,-22,-23,-2
0,4,2,-2,-1,-4,-5,-4
1,4,4,3,0,-1,5,3
1,8,2,-5,1,-3,-9,1
2,-5,-1,8,3,23,11,2
-10,-26,-7,-8,-7,-1,5,-6
0,10,-4,4,-1,-26,-3,0
2,-3,4,-1,-3,-19,6,-2
2,3,0,-4,1,23,-29,2
-5,5,-2,2,5,44,11,3
1,-4,1,-1,2,5,1,-3
-4,-1,3,0,-5,5,8,0
-1,1,-3,0,0,-32,-14,-2
3,2,0,1,0,-9,-16,-1
3,-1,-2,-1,0,-3,2,-1
-3,0,-1,1,3,32,13,-1
-4,0,-3,-6,-2,7,-4,3
1,8,2,4,0,-13,-2,-1
4,6,3,1,3,-7,18,2
2,-1,2,1,-1,0,-29,-3
-1,12,0,-3,-2,-10,17,-1
-4,-25,-8,-5,-5,-4,-9,-1
-2,2,3,2,-2,3,-4,1
-4,1,9,7,0,5,11,-1
-4,2,-6,-1,2,3,-13,-6
4,15,2,2,2,-26,-11,3
-1,-5,-1,-4,-3,13,10,-1
0,0,-2,-4,-2,11,-2,1
2,1,2,-4,-3,15,24,0
0,0,1,-2,-4,0,15,6
-7,-11,-7,-2,-1,-22,-31,-6
3,3,2,1,-2,-25,-4,0
4,4,6,3,1,-20,5,-1
-1,4,-1,1,3,60,22,2
-4,-27,-4,0,-1,-19,-6,1
-2,-6,0,-1,0,-15,-23,-7
0,5,1,-2,-1,-10,-2,0
-1,-1,-2,-7,1,-2,-7,-3
1,8,-1,9,-1,15,17,1
1,-8,4,1,1,2,7,4
-2,-10,1,0,0,3,-6,2
-1,5,-20,-5,2,-7,-5,-4
3,3,3,0,-3,-8,-1,0
-2,1,-4,-6,-2,13,4,-2
1,1,1,3,1,-42,-4,0
0,-3,3,3,0,14,-18,-1
-5,-5,-9,-11,-6,9,19,0
1,3,-3,2,1,-14,-24,-5
-2,-8,0,-1,2,35,22,-3
4,15,8,4,-2,-48,-11,-1
1,-21,5,2,1,34,43,3
-5,-2,-8,-6,3,-1,-62,-3
0,1,-4,-4,-3,4,17,2
1,-1,3,3,-1,-6,2,0
0,12,4,0,3,-18,-12,-2
-1,2,-4,-1,-1,-9,25,4
-2,-16,-3,-5,-1,7,-11,-2
0,1,3,9,-4,-14,-9,-2
1,2,-7,-10,0,35,6,-2
-1,1,5,9,0,-18,8,2
-1,5,-11,-1,2,11,-3,4
-3,-4,3,-1,-1,-1,15,0
2,5,-2,-1,1,-16,-20,-1
3,-2,-1,-5,-1,11,29,0
-1,0,6,3,-1,31,20,2
-8,-11,-4,-3,-4,-1,-6,-6
-1,6,-2,1,5,3,-1,-3
2,2,0,1,-3,8,-13,0
0,-4,2,1,-1,-40,-37,-2
4,4,2,0,-2,3,27,1
-2,-1,0,1,2,2,0,2
-2,-1,0,-3,2,-1,-3,0
0,2,0,2,-1,2,10,-2
-3,-2,-2,-3,0,-3,-8,-3
0,1,2,-1,-7,-20,-19,-1
2,4,2,2,1,-15,14,2
-1,-1,0,-4,3,46,29,4
-5,-3,-5,-2,-3,-2,-18,-6
-2,-1,-17,-7,0,4,-15,-1
-3,-4,2,9,-3,-17,-4,0
2,-3,2,1,-3,-17,-17,-5
4,7,7,1,1,2,11,4
3,10,7,0,2,4,1,2
-2,-7,-10,-9,-1,-17,-25,-8
0,3,7,5,-4,25,12,0
-6,-15,-18,-4,-2,36,56,6
-1,-1,0,-1,-1,-10,-28,-3
0,3,4,2,0,6,10,0
0,-7,2,1,-1,-36,-38,-4
3,8,5,0,4,-7,0,-1
1,4,4,1,1,10,12,3
0,-5,-3,-1,0,9,10,0
-3,3,-4,-6,-1,-17,-17,-5
3,0,8,4,-4,-28,-5,1
-2,-13,-5,-5,-6,10,-2,-2
1,-1,-5,-5,0,36,42,3
-3,2,-1,1,3,-8,-6,-1
1,10,0,-4,1,-20,-29,-7
-1,-22,6,13,0,-21,-8,-1
-2,-3,0,-4,-2,8,15,0
2,1,-5,0,-1,7,1,2
1,-3,4,0,5,2,-3,1
-2,4,-8,-5,-1,4,11,3
-2,-1,-3,-3,-2,-1,-15,-5
-5,-2,11,7,-2,-31,-11,-4
-1,-3,-7,-1,3,27,14,4
-5,0,-4,-3,1,67,35,-1
0,-2,-2,-1,1,-39,-13,1
2,2,-4,-4,-1,-25,-19,-3
0,-2,1,2,-3,-17,-14,-3
1,7,6,4,-1,-4,-10,0
-1,2,-2,0,1,19,11,1
-1,-3,-2,-3,0,1,14,-2
-2,9,3,1,0,6,-3,0
-3,-28,0,-8,-5,-17,-5,-1
-5,-3,-10,-6,-2,13,23,3
1,-4,-4,7,-3,2,5,7
-6,5,-5,-8,-4,4,-24,-10
-2,9,6,5,2,-6,-4,0
-1,1,0,-2,-4,-26,-34,-5
2,-4,-3,-4,1,15,12,1
1,-3,2,4,2,-5,3,2
1,7,1,-1,-3,-12,0,-1
0,0,4,0,-1,13,6,-1
-2,0,-6,-4,1,12,1,-1
1,2,0,-1,0,-36,-41,0
5,13,2,-2,-1,6,41,9
-9,-18,-1,2,-10,27,45,-5
-4,0,-1,-2,-7,-21,-64,-9
2,0,3,2,5,5,4,2
2,-4,-2,-1,3,-22,-29,-1
6,8,3,2,6,8,-2,4
-1,1,-2,-1,-1,9,23,1
0,-9,-3,-1,-3,-1,8,1
0,11,0,-1,0,-3,-4,-2
-1,1,2,1,-2,-9,-16,-2
1,2,4,0,1,-28,-3,-4
-2,-6,0,-2,0,77,49,11
-6,-3,-6,2,-5,-24,-18,-3
-1,1,-10,-2,4,-3,-21,0
-2,0,0,1,-3,-9,2,-5
3,1,6,2,2,-17,-3,-1
1,0,6,3,5,12,13,-1
0,-1,1,-1,-3,-5,-14,-1
-2,-1,-4,-3,-1,8,6,2
-2,-1,-2,1,0,3,3,2
0,2,0,-1,2,-5,-10,0
3,11,1,-2,2,-3,-2,-1
-4,-19,-11,-5,-6,35,38,-1
-2,-3,8,5,-8,-14,-18,-2
0,4,-5,0,0,-1,-1,-2
2,6,8,6,3,-8,-27,2
0,1,-3,-1,2,0,8,5
0,-2,-6,-3,-3,-1,5,-2
0,-4,0,1,-1,-11,-6,-3
1,2,-2,-1,-1,7,3,3
2,6,5,6,5,-37,-35,-3
2,-2,-2,-3,1,72,47,5
-12,-13,-6,-8,-16,-25,-19,-5
3,1,-9,5,1,7,-6,-5
-2,0,2,-1,0,-7,-10,-3
1,-1,3,4,4,-34,-20,-5
4,8,8,1,3,15,8,3
-2,-8,1,-2,-3,1,13,5
1,-3,1,0,-1,3,-1,1
-1,4,-4,-2,1,-9,-6,-1
0,0,-5,-3,2,14,14,0
-1,3,-4,-9,-8,-12,3,1
1,-23,7,12,8,15,-3,0
-5,4,-5,-2,-3,26,26,-7
-7,-11,-7,-5,-4,-25,-7,2
-1,2,3,-1,4,12,13,-1
1,6,-5,-6,-1,-4,-10,2
2,2,1,0,-3,-14,-20,-1
3,1,4,4,3,5,-12,0
-4,-3,-3,-3,-1,3,21,-2
-2,4,-1,-7,-3,13,-20,-3
-2,-2,-1,0,1,-28,0,0
0,5,0,-1,-1,-4,-23,-7
-2,-5,2,2,0,4,7,0
-1,6,-3,-4,-3,13,31,4
-1,-2,2,-1,0,-13,-20,-2
2,1,-7,-7,1,9,19,3
0,-4,-2,5,0,0,-16,0
-4,-2,3,6,2,-23,19,1
-1,-3,-6,-6,-3,10,-14,-3
0,6,5,4,-3,-13,-7,-5
-1,-24,-1,-5,1,5,11,2
4,9,-2,-2,-1,2,-5,2
-2,-4,2,-2,-1,-9,3,-2
3,10,9,8,6,-2,-8,1
-3,0,-10,-2,-7,-19,-5,-5
-1,4,3,-6,-3,9,16,2
0,1,-2,0,0,-3,0,0
-1,-8,-7,-4,0,24,19,0
-3,5,10,3,2,-4,-8,-1
1,1,-6,-4,-4,-1,5,-1
0,4,-2,-4,-1,-13,-18,-2
0,0,0,6,1,-17,-6,0
-3,0,5,2,-1,23,16,-4
-1,-5,-2,-4,-2,27,18,8
0,2,1,-2,-3,-19,2,-2
-4,-3,-1,1,-2,-2,-23,-8
3,5,1,2,2,4,-1,2
1,0,3,2,-1,-3,-5,-3
-1,-4,-10,-1,-2,4,2,1
2,0,0,-2,-1,5,11,5
1,18,4,0,0,-7,-18,1
2,0,-4,5,8,-7,11,-5
-1,-5,5,8,-4,53,35,1
-6,-9,-7,-13,-9,12,-4,-1
0,2,-9,1,6,11,-9,-3
-3,1,3,-1,0,-12,-13,-3
3,2,4,2,3,-38,-32,-1
1,1,4,4,1,-1,13,-2
0,-7,-1,-2,-2,3,8,4
0,1,-2,-5,0,-1,-1,1
1,-1,-2,4,2,-4,-5,0
0,1,5,1,0,11,12,4
-1,2,-10,-6,-4,-17,-2,-5
-7,-4,0,-1,-2,-11,-23,-10
-3,-23,-2,-4,0,33,23,5
-1,1,-2,-2,-3,-14,-7,-5
3,5,7,0,0,-9,2,2
-2,-2,-2,-2,0,7,5,-1
-1,4,0,-1,1,-5,-1,3
2,1,0,3,4,2,2,3
-1,-9,-1,-1,-1,-5,-4,-1
-2,4,-3,0,-2,8,-1,0
0,0,-1,-3,0,-14,-4,0
1,0,-4,-1,1,2,5,-1
-1,1,2,0,0,-21,-23,-3
4,7,3,2,-6,-13,-2,2
0,-5,0,2,4,27,14,4
-5,-1,-7,-7,-4,19,27,1
-6,-8,-4,-3,-2,6,0,-5
1,-1,1,3,2,-14,-27,-4
2,4,0,2,-1,-33,-13,-2
4,5,4,3,3,2,2,5
2,-6,1,2,1,12,17,8
1,-3,1,-1,1,5,3,1
-2,8,-1,-1,-3,-3,-2,-4
1,3,-5,-9,-3,0,-4,0
-4,-17,0,-5,-4,-5,-4,-5
-1,6,5,12,3,-7,-1,0
2,0,-8,-6,4,36,4,1
-7,-4,0,-1,-9,9,37,5
4,3,-2,-5,-3,-3,-19,-2
-2,-3,-2,-5,-3,26,18,-3
-5,2,2,0,0,-49,-44,-10
4,3,1,4,9,24,4,-1
1,4,0,2,1,9,12,4
-1,-5,-1,-1,-3,-3,4,4
0,5,0,1,1,5,4,0
-1,-6,-1,0,-2,-16,-18,-4
0,-3,6,3,2,-14,-21,-2
5,13,-2,-3,2,6,13,1
-4,0,-3,-4,-10,-33,0,0
-5,-25,-2,1,-5,-9,6,-2
0,2,1,-3,3,0,-24,0
-3,-6,-16,0,-4,12,0,-5
3,0,3,-1,2,1,10,1
2,7,-1,1,3,-17,-8,3
-1,3,1,6,1,1,12,0
-2,-4,1,-3,2,-2,-3,3
-2,0,-1,1,-1,-1,-1,0
-1,-2,-2,-1,4,-3,-10,-1
0,2,-2,-3,-4,3,8,0
0,5,-2,-2,1,-16,-18,-3
-2,-3,-3,-2,-1,10,20,7
-2,1,10,0,-9,-40,-13,-4
-7,-4,-12,0,0,33,-21,-15
2,-2,0,1,3,-6,11,6
2,5,1,-2,0,2,-20,-2
4,2,1,4,3,-5,-9,1
1,3,2,-1,-2,-16,6,0
-1,-6,1,-3,-3,1,-5,-2
-1,-3,-3,-2,2,3,4,0
-1,4,-2,0,1,11,-4,0
-2,-2,0,0,-1,-4,11,1
-2,4,1,-3,-1,10,-1,-1
-4,-26,-2,-1,-3,0,3,-1
0,-2,0,-4,4,8,-2,-2
5,2,2,-1,-4,-1,5,3
3,4,8,15,5,-27,-13,1
-6,6,-4,-9,-10,24,32,0
-4,-5,-6,-2,-2,25,33,-1
-4,-4,0,-5,1,-24,-54,-5
1,-2,-2,-3,-1,7,4,2
4,6,2,6,6,-17,-11,-3
1,3,2,2,1,-23,-13,0
-1,3,-3,-1,-2,37,48,6
-3,-4,-1,-1,1,12,-7,-3
3,12,1,3,0,-9,-15,-1
-2,1,-3,-3,-5,-4,-12,-6
0,3,-6,1,2,-31,-1,1
-1,-5,0,0,0,12,3,0
-1,-1,-1,0,-2,-1,3,-4
1,2,0,1,1,-6,-9,4
2,0,1,2,-3,4,23,1
-3,1,-2,-7,-1,14,-1,-1
-3,-4,1,1,1,6,16,-2
-1,-4,-4,2,2,3,-41,-4
-1,1,-1,-5,1,-15,6,-2
0,-5,1,7,-4,12,23,4
-5,-5,2,6,0,-3,-9,0
0,-2,-1,0,-4,-12,-8,-3
0,-1,0,-1,0,8,-4,-2
0,0,-1,-9,-5,-28,-13,-5
3,3,5,1,-2,-6,-2,-1
0,0,0,-1,3,18,20,2
0,-3,0,-3,0,5,-4,0
-1,14,-6,-2,1,-2,-2,-4
-4,-34,-2,0,0,-14,-18,-3
-2,1,-2,-3,-7,-9,23,1
-1,4,1,0,-2,26,4,1
-4,-4,-2,0,0,-11,-9,-6
1,4,-5,-2,2,16,8,2
1,5,4,0,1,-23,-21,-4
-2,-5,1,2,-2,-14,-1,1
2,-4,-2,-2,0,7,1,7
1,7,0,0,-1,-12,2,0
-1,-4,-3,-1,-2,6,-2,-2
1,-4,0,1,-1,20,16,3
-5,-5,6,-5,0,1,-5,-5
4,2,-4,1,3,6,-13,-1
3,3,4,2,3,16,14,3
-2,-1,0,0,-2,-28,-13,-1
0,-2,2,1,-2,3,8,-1
0,3,-1,-2,-1,-5,7,1
1,1,-2,4,1,11,1,-2
1,1,-2,-9,-2,0,0,-2
4,3,11,12,2,1,3,3
-8,3,-7,-7,-12,0,-10,-12
0,-5,-4,-4,3,19,6,-1
-1,1,2,3,-2,-23,-12,1
-3,-3,-3,-4,0,19,23,-1
1,-2,3,0,3,-6,-8,3
0,4,0,2,0,17,7,-2
0,0,-2,1,-1,-15,-1,-2
-1,-5,-3,-3,-1,-2,-7,-3
-1,1,1,1,5,22,14,1
-3,-6,-4,-5,-5,-21,-13,0
-1,-1,1,4,2,4,6,3
-1,-6,-3,0,1,5,-3,1
1,12,0,-2,-1,6,6,-1
-1,-5,3,0,0,-9,1,1
-2,-1,-2,1,-1,11,1,-2
1,0,-1,-3,-3,-7,-1,2
0,5,-7,-15,-1,-14,-8,-1
-2,0,8,15,-2,6,-5,1
-2,-4,-1,3,6,10,15,3
-3,-3,-5,-2,-4,1,8,-5
0,1,-2,-1,-7,-17,-22,2
0,-1,-4,-6,0,4,22,1
-2,-1,-1,-2,5,18,5,0
4,6,-2,0,3,-19,-12,2
-2,-3,4,3,0,-2,2,-5
-1,2,0,-1,-4,-10,-10,-1
3,2,0,1,-3,-5,-12,-2
0,0,5,0,1,-16,14,2
-4,-11,-6,-1,-4,21,-24,-1
-2,1,-1,0,-2,-20,4,-7
-2,0,-1,-4,-1,30,31,2
-2,-3,-3,-2,-5,-11,-29,-4
5,-4,4,5,4,-16,7,5
-1,2,-2,0,3,8,1,2
0,0,-1,-1,-1,-9,-10,-1
-2,-2,-3,-1,-2,-3,0,-1
-1,-1,1,2,1,5,13,2
1,-3,-4,-9,5,11,-2,2
2,17,1,8,-5,-15,-10,-4
-7,-40,5,11,0,9,-3,-2
5,6,4,3,6,-21,-13,-1
-1,6,-3,-3,-5,54,41,5
-1,-8,-2,-5,3,-7,-7,2
2,14,-6,-4,2,5,8,2
-3,0,2,7,2,0,-27,-3
1,-5,-3,-2,0,-34,-20,-1
-1,-2,0,0,-1,1,4,0
-2,4,-2,-3,-2,15,6,-1
1,1,1,3,2,-19,-10,0
3,7,3,0,4,23,36,2
-10,-11,-1,-5,-10,-14,-35,-10
-4,0,-14,-6,-6,21,20,-3
2,8,2,-2,1,0,3,1
-4,-28,-3,1,-1,-17,-31,-5
4,3,3,6,5,-3,6,0
2,3,3,-1,-1,-15,-13,1
-2,-4,-4,0,-4,10,17,-2
-1,5,3,0,-1,1,6,0
1,-4,-4,-6,2,-7,0,0
4,11,7,4,0,-9,-15,2
