emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
18,-4,-6,-7,-1,0,5,2
-4,4,0,3,-2,3,-3,-5
-17,-10,-2,-2,0,-3,1,3
2,15,-2,-5,-1,9,0,-2
50,16,6,3,4,1,0,9
-3,-2,2,2,-3,-15,-7,-6
-14,-1,-7,-5,-4,2,6,-1
26,5,4,-1,2,10,0,0
-3,-8,-5,0,2,5,5,12
20,6,3,3,2,-9,-8,-3
12,1,0,-1,1,-2,-1,4
-32,-7,-7,-6,-5,8,2,-6
34,-9,-3,-4,-3,2,2,1
3,12,4,0,1,4,1,-5
5,21,5,5,-1,-17,-7,5
11,4,1,4,1,26,4,-3
-17,-16,-2,-1,-2,5,5,0
-43,-12,-6,-9,-6,4,2,-5
22,-19,-2,-1,0,-9,-11,-12
-6,16,1,-3,2,-12,14,9
-29,-17,-3,1,-1,7,-21,-15
16,-20,1,1,0,2,0,-3
44,20,4,3,0,-8,-4,9
23,8,1,0,-4,-7,4,9
12,-2,-2,-1,2,-4,3,2
-29,-4,-3,-1,-1,-3,-4,-12
2,-12,0,-1,0,-4,-5,-2
-20,1,-2,-3,-1,0,-1,-2
-27,-7,-1,-2,-1,-2,-1,-6
7,-1,-2,1,3,5,-1,5
9,12,0,0,0,3,5,10
3,1,1,0,-1,-8,-7,-8
-1,1,-1,-2,1,20,6,0
7,-2,-1,0,-3,-2,0,0
-12,-3,-2,-2,1,12,7,4
16,1,2,2,0,-9,-11,-2
-42,-4,1,2,-3,-32,-5,-7
45,-3,0,-5,3,25,0,7
-1,17,7,9,-4,-21,-18,-8
-39,-16,-3,1,-3,-10,-5,-2
5,-1,-3,-6,-3,-2,7,-2
-27,-5,-5,-7,-2,0,2,-5
-12,-5,-2,-4,-1,11,2,-1
12,-11,2,2,1,0,-3,-4
18,12,-5,-2,0,3,5,6
-33,6,2,-1,-2,-30,2,-1
10,-7,2,0,6,39,-2,-1
1,7,2,3,-1,-11,2,-1
17,3,-3,-1,3,2,1,-4
-35,-7,0,2,-4,-1,1,0
-2,-4,-6,-7,-4,-34,2,-8
16,-19,-1,-1,2,32,-1,1
20,47,13,14,-1,-17,-12,14
-35,-28,-5,1,-2,1,1,-12
-8,-8,-5,-4,1,-3,5,5
-36,-10,-2,-3,-2,-2,-9,-16
14,-11,-2,-6,1,1,2,-1
2,15,1,0,-1,-2,-3,7
2,-5,-1,-1,-5,3,0,-3
10,3,0,1,0,-5,0,2
13,6,-1,0,-1,5,3,5
26,-2,2,3,2,-2,-4,-4
-20,1,-2,-3,-2,-7,-3,-5
44,21,5,1,1,14,-1,10
22,7,0,2,-1,0,7,2
7,-3,-3,-2,1,13,3,-1
20,-7,1,1,0,-1,4,9
-4,18,-1,-2,0,-7,1,2
-30,-21,-6,-7,-1,4,-4,-13
-34,2,1,-5,-1,4,-1,-5
51,-7,8,10,4,-1,-1,12
-62,-12,-6,2,-5,-6,-2,-13
24,25,4,0,0,-2,-5,-1
-16,4,-2,0,1,-6,-1,-2
-34,-8,-4,-9,0,10,7,0
14,-9,2,1,-2,-9,-7,-4
-25,-9,-1,2,-1,-3,0,2
-10,0,-4,-4,-8,-15,-11,-10
43,-1,8,8,2,-12,-5,8
-27,-6,0,5,-1,-7,-2,-4
-5,-4,-3,-4,-3,-2,4,1
-4,10,0,1,-3,-8,-7,-8
-32,-16,-5,-7,-2,2,2,-12
-13,-7,-1,-3,0,0,0,2
24,10,2,-2,3,6,-2,3
2,-14,4,5,0,-11,3,4
-9,20,-3,-2,1,18,-3,2
-38,-8,-1,-6,2,5,1,-3
46,-7,-1,0,-3,-3,-4,2
3,7,1,3,1,8,2,8
5,11,-2,1,-1,-12,-2,-3
9,-12,-3,-4,-2,2,1,0
-38,-20,0,0,0,2,-3,-3
50,5,1,-1,1,5,7,13
-33,0,-3,-4,-2,5,1,-12
68,42,7,4,1,-7,1,8
-29,-16,1,5,-6,-17,-12,-17
-25,-1,0,-1,2,5,-1,4
-36,-24,-4,-3,-1,2,-1,-5
9,-2,-1,-3,-3,-12,-4,1
-33,5,-4,-7,-2,-4,9,-3
52,13,7,2,9,37,0,8
-10,-15,-5,1,-3,-7,-7,-3
-17,-5,0,0,1,-5,-4,-4
4,5,0,-1,0,1,-2,5
-26,0,-4,1,0,-13,-2,-7
1,-8,2,-3,-3,-2,4,-1
-21,-6,-3,-2,1,6,2,-3
71,30,6,4,5,9,4,11
0,2,0,4,-3,-10,-4,-4
-14,16,1,3,-4,0,0,-2
-31,-17,0,0,-1,-8,-7,-7
-21,-24,-5,-6,-1,6,6,-3
2,-2,-3,-4,1,-1,-1,3
16,-4,1,-1,-1,-7,-3,1
32,18,5,3,-1,2,-1,9
4,-8,0,3,0,2,-2,-1
-14,-2,-4,-1,-4,-3,4,-1
16,3,1,-2,0,2,-3,-4
6,-8,3,4,2,0,-3,-5
-5,15,-1,-3,-2,1,2,3
-19,-25,-1,-1,-3,-7,-8,-9
-2,0,-3,3,-1,-3,3,3
2,14,0,-4,-2,2,5,2
-14,-6,-1,-2,0,0,-4,-1
6,-3,3,1,-3,3,1,-2
-1,-5,2,0,-3,-4,0,0
14,21,0,1,1,2,1,7
-43,-21,-1,1,-1,-5,-6,-11
17,2,-2,-4,1,-3,2,0
-3,13,0,-3,1,3,0,2
-16,-52,-6,-1,-3,-2,-5,-7
5,42,7,0,-1,-7,-2,1
8,33,3,2,0,12,9,12
-40,-32,2,9,0,-12,-14,-14
-23,13,-5,-5,-3,-1,3,-3
-9,-27,-2,-2,0,1,-2,-1
-1,-3,-2,-5,0,4,2,0
-7,11,1,-2,1,-12,-3,1
20,-3,2,2,3,36,12,10
4,-20,-3,1,-2,-9,-11,-8
1,15,4,3,-4,-32,-7,-2
-34,-2,1,0,-1,12,-3,-13
9,-2,-3,-4,-4,-19,-6,-1
20,5,1,-1,2,25,8,8
-32,-13,1,5,-3,-18,-12,-15
13,6,0,-2,-2,-2,0,8
-10,0,-1,-1,-1,-1,-1,-6
-31,3,0,-4,-3,-10,-7,-17
-16,-35,-4,-2,3,3,2,-3
46,38,6,2,1,8,4,16
-14,1,-1,0,-1,-9,-9,-6
-16,-11,-2,0,1,1,3,1
6,-3,-1,-1,-1,4,-3,-4
-8,-5,-4,-5,-3,2,0,-4
-12,7,0,1,1,0,1,3
0,-18,-1,0,-1,-1,0,0
46,18,10,8,-4,-4,-3,5
34,-3,-1,2,2,-1,1,-2
14,12,-1,-3,-1,-1,1,3
-24,-10,-3,-2,-2,-3,6,5
-17,-5,-4,-5,-2,4,-1,1
-9,-8,1,0,0,3,-4,-9
-29,-18,-1,1,1,-7,0,-5
-3,2,-1,-2,3,-1,-6,-8
52,4,0,-5,0,5,5,8
-12,5,7,4,0,-5,3,10
-26,-16,-3,2,1,-25,-9,-13
-21,-2,-1,2,-3,4,-10,-7
5,6,2,-1,-3,-5,-4,-9
-16,0,-5,-7,0,10,4,-2
13,-7,2,-1,-2,-10,-6,3
5,-4,2,1,1,0,2,-2
-37,1,-6,-3,0,7,3,0
-10,-11,-1,-2,-2,-20,-7,-4
-19,2,1,-4,0,19,4,-7
66,-16,5,6,2,-14,-5,4
42,34,3,4,-1,6,0,9
-12,-1,5,6,-1,-12,-5,3
-5,7,-1,0,-2,1,2,6
-36,-7,-3,-8,-2,10,10,-1
-21,-8,-2,-3,0,-4,-5,-6
15,-2,-3,-2,-1,6,-3,-4
7,5,-1,-4,-2,7,7,4
-17,-6,-1,-2,-1,-2,-3,2
30,1,2,3,1,-4,-6,-5
-54,-6,-5,-2,-3,-4,-2,-9
43,-5,3,7,0,-2,-4,7
18,32,3,3,-3,-19,-5,2
-31,-19,-3,-1,1,12,6,-5
-13,-4,-3,-6,-1,10,6,-2
-2,-5,-1,-3,-1,4,-2,-5
16,3,-1,-1,2,37,6,2
-23,-10,-2,1,-1,-6,-3,-1
1,-3,0,-1,0,5,-4,-3
-8,15,-1,-5,-1,3,5,-1
16,-20,-1,1,-1,-14,-2,6
20,38,10,4,3,5,-1,6
-4,-12,-3,6,-1,-13,-10,-4
-1,-7,1,1,-1,0,-2,-2
-13,21,-2,-7,-1,6,4,-1
-26,-27,-6,-7,-1,-4,0,-10
10,1,0,-2,1,-2,1,3
-3,2,-1,-1,0,-1,-1,1
-3,-5,-3,1,-1,-2,-2,-4
-23,-15,-3,1,-2,-2,-1,-5
19,20,3,-5,1,3,4,9
-45,-25,-4,0,-3,-9,-10,-17
24,20,7,6,4,22,4,14
-3,2,0,1,-5,-8,-8,-2
9,-3,0,0,0,3,2,0
-10,-3,0,1,-1,-6,-7,-7
-24,-8,-4,-2,-3,-9,-1,-7
-12,-14,-5,-6,0,2,1,3
8,0,1,0,0,6,1,0
10,2,2,2,0,-3,0,6
-2,-6,-2,-3,-2,-10,-4,-7
-16,-5,-4,-4,2,9,8,7
-7,1,6,8,0,-21,-14,-13
27,16,-1,0,-2,0,-4,10
-13,-14,2,-1,-1,2,0,-4
-4,13,1,-1,-2,-4,-8,-3
-11,-5,-4,-3,-3,-10,1,-6
4,0,1,-2,1,4,2,-5
-8,-2,-2,-1,1,-4,-2,4
6,-8,0,0,2,2,4,-3
10,1,-1,-1,0,4,2,3
-21,0,-3,-3,0,4,-2,-6
-1,-6,0,-1,1,-7,0,2
5,21,6,4,-3,-8,-5,-5
-4,-10,-2,4,2,-11,-8,-5
0,-11,0,4,-2,-10,-10,-9
-14,18,0,-3,-3,-7,-7,1
-23,-30,-4,-2,1,6,2,-4
-24,10,-1,-4,0,4,-6,-7
13,9,-2,-4,-1,2,3,5
16,-4,2,3,-2,-4,-7,-8
4,4,-3,-3,-2,-5,0,3
-10,-15,0,-1,-2,9,0,-5
-26,-36,-4,-3,1,5,0,-9
32,2,1,3,1,-9,0,13
11,27,6,6,0,-11,-10,-6
7,-14,-2,-2,-4,9,6,1
11,19,2,0,1,-2,4,9
-30,-20,-6,-4,-1,3,1,-7
-9,-17,-4,-3,-2,-7,-1,-3
6,12,1,0,2,-7,-1,1
-9,-6,0,0,-2,13,6,2
-5,7,0,0,-2,-5,-15,-13
10,-5,-2,-3,-3,-4,2,-2
36,18,0,-2,0,8,-4,14
45,26,12,8,2,-9,-2,6
-9,7,-1,-1,-1,-2,2,4
-9,-19,-2,4,1,7,3,3
-28,-17,-5,-5,-2,-5,0,-8
1,-6,-1,-1,0,-6,-5,-6
2,10,-2,-1,1,5,3,-2
4,-4,-1,-3,1,-3,1,2
3,-5,-3,1,0,-3,1,1
-54,-33,-8,-10,-3,3,2,-5
2,-8,4,0,0,-18,-5,-12
57,18,13,15,4,16,-12,11
5,13,1,4,-6,4,0,7
-30,8,-2,-2,-1,-6,4,-6
-44,-31,-10,-9,-4,10,4,-3
-23,-18,-6,-8,-1,-12,-2,-3
13,9,3,-1,1,1,2,-2
20,3,1,0,2,5,1,7
0,-2,-1,1,0,-14,2,2
-16,-11,-3,-3,-4,3,-1,-5
-21,6,-3,-5,-1,12,7,-1
49,15,9,13,1,-10,-13,11
-43,3,9,11,2,-8,1,-4
17,12,-3,-4,-2,3,9,8
-38,-22,-6,-3,0,-4,-3,-9
-16,-20,-5,-5,-1,4,-3,-10
29,16,-3,1,2,6,3,3
-21,-14,-2,-4,-1,2,2,-5
-3,17,2,-2,0,1,5,3
24,19,4,-1,-1,0,1,2
-10,2,0,1,-1,-1,-4,0
42,24,5,6,4,8,11,12
-32,-24,4,5,-3,-9,-7,-1
-13,6,-3,0,-2,-9,-5,-6
15,1,-2,-5,-1,5,4,2
-21,-24,-8,-6,0,2,3,-4
8,4,2,0,0,-8,-4,-8
5,-22,-3,-5,-5,-8,8,9
0,68,11,5,-1,-30,-9,-8
-31,-22,2,5,-3,2,-19,-11
-2,3,0,1,-1,-3,4,6
-41,-17,-5,-4,-2,-6,-4,-9
47,-9,-4,-2,0,6,4,6
13,16,-1,-3,-1,-3,5,5
-32,-2,-2,-1,1,-9,-9,-12
73,9,2,1,2,3,-6,3
0,-10,-2,-1,0,14,6,3
-18,7,-4,-3,-3,-1,-3,-5
32,-14,0,1,2,7,1,4
-23,15,1,1,1,-2,1,2
-27,7,-5,-6,-4,13,0,-5
39,-15,6,3,3,-12,-8,-3
0,12,2,2,-3,-8,3,-5
-9,7,0,-2,1,11,1,-2
-19,-28,-5,-1,-3,-6,-5,-4
7,-10,-2,-6,0,-1,-1,-5
24,43,5,0,1,1,8,22
17,3,1,2,1,8,-2,-1
-24,-29,-4,-3,0,12,0,-6
-43,8,1,3,-2,6,-1,3
18,-21,-1,-1,-2,-12,-9,-6
-32,-1,0,-2,-3,-15,-6,-6
19,8,0,-1,2,17,3,0
4,7,-3,-6,0,6,11,9
-10,-20,-1,-4,-1,-6,-6,-8
-24,11,1,4,-1,-2,-5,-8
26,-12,-1,1,-2,-15,-1,3
-23,-9,2,5,-2,-10,-4,-6
41,31,7,2,4,12,2,20
-29,5,-3,-4,-1,2,5,-6
-4,-11,-4,-4,-2,-8,-3,1
36,3,4,1,2,10,-8,-4
-3,25,-3,-2,-1,6,7,5
-3,-14,0,2,1,-3,0,3
-24,4,2,1,1,-6,-8,-2
-19,-20,-6,-1,0,8,9,-2
-8,-7,-3,-4,-3,-2,3,-3
9,-1,1,1,1,1,-1,0
-19,-9,-1,-1,0,0,-1,1
12,16,-1,-3,-4,-17,3,-5
-9,-19,-2,1,4,29,0,-5
28,4,-1,2,-6,-18,-5,-3
-17,-6,-4,-1,0,-5,-3,-3
14,11,1,-3,1,16,-3,0
-6,-2,2,6,1,-2,-8,1
-26,-33,-2,3,1,0,4,-5
28,4,0,0,-2,3,-2,10
-31,16,-6,-7,-6,-9,-3,-16
-11,-54,-2,-6,-1,3,4,-5
-8,53,1,1,2,3,-5,5
22,-11,-3,-1,-2,6,-5,1
-37,-24,-2,0,-1,-9,-6,-9
-3,11,-1,-4,-2,-15,4,-2
6,-31,-1,-5,-3,16,8,6
6,10,5,2,2,3,4,-2
7,26,1,-1,-2,-13,-4,3
5,-12,0,3,-3,-16,3,3
35,14,1,-6,1,15,-2,2
7,0,3,1,-3,-2,2,5
27,-1,2,5,1,-3,0,1
-10,15,0,-2,-1,-17,-2,0
-22,-17,-6,-3,4,15,8,4
8,-4,0,-2,0,18,0,-11
19,40,4,2,0,-7,-8,15
-64,-24,0,5,-3,-6,-15,-14
-21,-11,-4,-1,-2,-6,-1,3
-2,5,-2,-5,-1,2,3,-2
1,-8,0,2,0,-4,-1,0
-11,2,-4,-1,0,-1,-6,-8
-12,0,0,-4,-3,0,-1,-5
-64,-35,-5,-3,-1,-18,-7,-16
33,-43,3,3,8,41,14,11
-15,15,9,15,3,-22,-18,-8
-41,-11,-1,0,-5,-4,2,-16
18,23,0,1,0,-2,-2,6
-39,-18,-7,-6,-1,-6,5,-2
21,-20,-5,-9,-1,12,4,4
18,7,4,2,2,-4,-6,-2
-21,0,-1,2,-1,-7,-2,-3
-18,-7,-4,-5,-3,-9,-5,-9
19,16,1,-1,2,15,7,6
7,3,6,6,-4,-25,-17,-9
-14,-5,-2,-5,1,3,-10,-5
39,34,7,4,3,3,9,27
-5,-4,-6,2,-4,-7,-5,-9
6,1,-6,-9,1,10,12,4
11,-20,8,8,4,-5,3,13
-2,23,1,1,-1,-21,-15,-9
-12,0,-3,-5,-3,31,11,-7
-4,-7,0,1,2,-1,0,0
-3,23,-2,-6,-3,11,1,5
-9,-21,-4,0,-3,-9,-8,-10
18,-6,0,-1,-1,-5,-3,4
16,10,-2,-5,1,6,4,6
-6,-13,-3,2,0,0,4,-2
4,27,7,2,-3,-10,-8,0
-7,-7,-2,0,-2,-4,-4,-4
-9,-12,-2,0,-2,-13,-9,-5
-13,-4,-1,0,-1,5,-4,-9
-21,-3,-4,-4,-5,-19,1,-6
-15,-13,-4,-10,9,55,17,-3
18,-4,5,7,-1,-8,-6,-5
0,26,4,6,-2,-17,-13,6
-27,-11,-1,2,0,2,1,-3
31,18,0,-2,-6,-24,0,10
-41,-12,-2,-2,-1,6,1,-1
0,-9,-2,-3,-1,11,3,-5
5,-15,-3,-5,-1,8,1,-3
1,19,2,1,-3,-19,-9,-1
-2,-10,0,0,0,3,-1,-8
8,11,1,2,-2,-13,-2,1
-28,-3,0,0,-2,-3,-5,-7
3,-11,-1,1,2,-5,-1,-3
18,10,-1,-2,-1,0,2,9
5,5,-3,-2,-1,2,6,4
-22,-23,-5,-3,-2,6,0,-1
18,1,1,0,2,8,6,10
17,-15,7,7,0,-20,-12,-6
29,49,5,1,2,0,10,8
-16,7,0,0,1,8,-1,-2
7,-6,-1,-4,-2,15,5,8
-10,-23,-4,0,1,-4,0,-5
7,-2,0,0,-1,1,5,1
-10,-3,0,0,-2,4,1,-1
-21,-7,-3,-1,-2,-9,-9,-12
12,5,-1,-2,-1,-4,-6,0
-11,-17,0,2,-2,-4,-2,-2
22,5,-2,-2,0,0,1,3
3,-11,-1,0,-1,-2,-2,-6
-45,6,-1,0,-2,-4,2,-2
2,-4,-1,-1,2,-4,-6,-3
-19,-15,1,1,-1,-1,-3,-5
-3,-8,-2,-1,-1,-12,-3,-2
33,24,-6,-6,1,11,6,10
14,-6,3,3,1,3,7,5
-10,14,10,10,0,-17,-19,-17
-13,5,-1,-2,0,14,2,6
-27,6,-3,-12,-2,3,0,-3
4,-25,-9,-4,-3,-2,-1,-3
10,6,1,-1,-1,-4,1,-2
-6,3,-2,2,1,-11,-1,-7
-26,-4,1,0,-2,4,1,-6
16,4,-1,-5,-1,-9,-1,2
69,4,3,5,8,39,17,26
-32,42,11,9,-8,-13,-23,-18
3,-10,-3,2,0,-1,-2,7
-27,6,-3,-4,-1,6,-5,-13
-7,-22,-8,-7,-4,-13,7,3
13,-17,-2,-3,4,-5,-1,-4
17,6,5,2,1,5,0,1
-9,-12,0,-1,-2,-9,-6,-5
-4,8,-1,0,1,-3,-7,-3
-12,3,-6,-4,1,17,10,1
-51,-26,1,-2,-3,1,-5,-16
79,17,13,20,4,-11,-11,16
-65,-7,-1,4,-1,-8,-3,-10
-4,-3,-4,-4,-1,-3,1,-1
-13,2,-4,-5,-1,-2,0,-1
-27,-21,-6,-6,-1,8,2,-7
12,1,-1,-6,-1,1,-3,2
-14,-3,-2,-2,-3,-11,1,-3
21,-10,2,-2,0,6,7,4
-21,22,0,-2,-3,-17,-5,-3
-3,-15,1,4,-1,-18,-6,-1
12,-5,-2,0,2,8,1,4
11,22,1,0,1,10,3,5
-36,-24,2,0,-6,-22,-17,-18
12,16,-4,-3,-1,1,4,0
-5,-6,-1,-1,-2,-15,-5,-4
-9,-12,0,5,0,-14,-16,-12
13,12,-2,-6,-1,24,20,16
-11,-5,-3,-9,-1,3,1,1
-26,-24,7,10,2,-20,-26,-18
-5,-1,-3,-3,-2,6,16,11
-7,14,-4,-13,3,17,4,-4
-18,-30,5,13,-1,-26,-27,-16
18,17,5,10,-1,0,9,19
15,32,-2,-6,-1,5,8,14
-58,-29,-5,-4,-1,-7,-5,-18
-9,-19,-2,-2,1,2,-1,-12
27,11,-2,-9,-1,8,11,11
-9,-10,-1,-1,-2,-9,-7,-7
0,-3,2,6,-2,-4,-10,-9
8,16,-2,-3,1,8,8,5
-38,-22,-6,-6,0,-10,3,2
61,22,5,4,3,-2,-7,-8
16,-7,9,10,5,3,8,17
-23,27,-1,2,1,19,10,5
-31,-16,0,0,-2,2,2,-1
1,-5,-5,-4,-3,-8,2,3
-3,-12,-2,-4,0,7,0,-8
3,-1,-1,0,0,-5,-2,-2
23,5,-1,-2,1,6,6,4
-14,-10,-2,1,-2,1,-2,-1
6,5,-1,2,-2,-9,-2,0
-24,-5,-7,-12,1,32,14,2
92,24,7,9,1,-19,-18,11
-2,-21,6,9,0,4,-5,-4
-5,29,0,2,-2,7,4,4
-7,-1,-2,-7,-3,1,6,2
-12,-9,-5,-8,0,-5,2,-10
4,-2,5,6,2,-7,-11,1
13,0,-5,-6,0,0,6,11
-2,3,-1,-4,1,1,-4,-1
-19,-12,2,0,-1,-5,-6,-12
-16,3,-1,-5,-4,-6,7,0
61,23,13,18,4,-11,-3,37
-48,-1,3,11,-4,-4,-21,-27
-41,17,1,-1,-3,-4,3,-3
-28,-2,-12,-14,-4,6,15,6
-9,-10,-4,-11,-1,6,-6,-16
29,-11,4,7,0,-15,-3,2
5,-2,-5,-3,1,5,3,3
3,6,-1,-3,4,6,-1,-2
-22,-11,3,5,-2,-11,-13,-15
29,14,-1,-1,1,2,9,11
-34,-7,-4,-11,-2,12,5,-7
-17,-20,5,13,1,-24,-18,-12
77,26,6,7,2,-6,-6,6
-8,3,-3,-3,-1,5,7,8
2,-1,-2,-3,0,3,4,-2
-42,-18,-5,-7,-2,-5,-4,-9
20,-2,4,2,4,-1,0,-4
-14,-14,0,-1,-5,-7,1,1
18,18,-1,-2,4,10,0,3
7,10,4,5,1,-4,-7,-7
-62,-18,-9,-8,-3,9,10,-7
40,10,0,-6,1,4,4,14
-13,-11,0,7,-1,-1,-9,-4
19,-3,-1,4,-1,-1,0,-3
-33,4,-7,-8,-2,12,8,4
-5,-4,-1,-5,1,-11,-8,-9
10,-15,2,3,-3,-17,-4,-1
23,26,0,0,0,28,3,6
-10,-25,3,2,-1,-10,-5,-5
2,2,-1,4,-3,-10,-10,-7
-12,-2,-1,-1,0,-3,5,1
-3,-3,-5,-8,1,-1,8,9
-38,-18,-1,-4,-1,6,-6,-9
6,14,4,0,0,-4,0,0
6,6,-1,-3,1,8,1,-2
-12,-18,-1,0,1,-2,-3,0
-18,-4,-2,1,-1,-4,-5,-12
-2,-12,-6,-3,0,1,5,6
-10,-9,0,2,2,3,-6,-1
31,20,8,10,1,-14,-18,-9
7,0,-6,-5,-2,0,5,3
-15,3,-2,-5,1,3,-4,-6
-27,-12,-1,-2,-3,1,-9,-9
-7,-13,1,-1,-1,-2,7,1
-12,9,-1,-3,1,5,7,9
-1,-9,1,3,-1,-1,-5,-6
7,2,2,4,1,-7,-5,-5
5,6,1,-5,-3,2,8,7
-24,-1,-5,5,-1,-9,-8,-10
-5,-2,7,22,3,17,4,5
13,7,40,48,3,2,1,5
9,27,-32,-70,-7,-9,-8,-4
-29,-19,-14,0,-7,-8,-12,-18
-1,-19,-85,4,-4,-5,3,0
1,-6,36,12,0,-1,-1,0
-13,-5,2,27,5,1,-1,-1
-5,1,15,-7,0,11,6,-1
5,13,27,-7,2,24,8,7
78,17,-8,4,5,12,2,10
16,9,21,13,0,-4,-3,3
7,1,-5,-8,-1,1,6,8
-10,3,6,27,0,-8,3,1
-26,-4,6,-54,-2,0,-3,-5
-3,-7,-33,-20,-3,0,2,-1
15,-3,-23,6,-3,-5,-3,1
-11,-12,11,-8,-4,-8,-9,-8
-19,-5,-19,-4,-3,-2,0,-1
0,-17,4,12,3,-5,-4,-1
-21,13,22,39,-1,-1,-4,-2
-28,-8,35,-48,0,-11,0,-3
15,9,25,-2,-9,4,-12,-12
48,-25,-82,10,-3,-12,-5,7
-13,4,29,4,0,-10,-11,-3
-23,2,-2,6,-4,-7,5,-8
-18,-8,-7,-8,1,1,6,-4
-13,13,39,8,0,6,3,-2
9,-9,-13,2,1,7,4,8
36,16,17,14,2,-4,-7,5
-11,-4,-25,-19,-2,-7,-6,-2
-19,-5,16,13,-1,1,4,-1
4,-3,-16,-17,2,1,5,6
4,-7,6,-2,-2,-2,0,-2
-8,15,-26,6,-2,-4,-4,-6
-21,-6,11,-4,-3,-1,2,-1
-3,2,12,-5,3,-1,-4,-7
33,20,4,3,4,23,11,12
47,-14,-7,12,-1,-24,-15,5
-22,16,11,3,-3,-5,-4,-11
-18,-6,-5,-1,2,4,1,-7
-1,-10,-14,-14,-4,-7,-3,-2
-27,2,-7,-3,0,-2,4,3
-19,-7,11,0,1,-1,-2,-4
23,-3,-6,-1,-2,-1,1,0
14,9,7,21,-1,-3,-1,-1
-9,-4,1,-15,-1,-6,-6,-1
-4,-4,8,-7,-1,-7,-1,-4
5,0,-19,-1,-2,19,5,-10
-36,-6,0,-11,-3,-6,-1,3
26,-3,10,17,4,3,-14,6
60,21,5,19,2,-13,-11,4
-43,5,7,-11,-1,-4,6,3
21,1,-6,-1,-1,-3,-12,-11
-41,-12,-10,-3,-1,0,6,-13
-8,-11,-1,-9,-1,8,9,7
11,-10,1,-2,1,0,-7,1
0,16,11,29,5,-7,-8,-1
4,8,19,-9,-6,0,7,7
-1,0,10,-21,-2,-6,3,1
-3,-9,-27,-4,-3,5,-4,-2
-19,-32,-39,-18,-6,-5,-2,-6
-4,1,-14,7,7,18,4,-1
-27,-17,8,10,0,7,-11,-14
9,18,30,7,2,-12,-7,5
6,18,7,-1,3,6,2,7
-8,-20,-2,7,-3,-17,-6,-7
-35,-2,-3,0,0,7,2,-1
5,-5,-7,-13,-1,13,15,8
32,19,12,10,2,-24,-23,-11
-35,1,3,10,0,-2,9,0
17,13,-5,-4,2,24,21,31
-16,-9,-8,-13,-8,-9,-13,-16
-27,-25,-1,-3,-3,-13,-14,-28
29,23,-7,-12,-2,14,18,31
-19,-12,-5,5,0,-23,-12,-7
13,5,15,19,3,-22,-16,-9
-13,-17,3,-5,1,7,9,6
-1,6,-4,-6,1,5,5,-3
-19,6,-3,-3,-4,-5,-10,-19
25,-6,-2,2,-1,-5,-2,6
10,1,-5,-6,0,5,10,8
-19,-2,-3,11,-1,-8,-11,-13
-5,-2,18,1,1,-1,-3,-6
8,10,6,-8,-2,4,9,7
1,2,-9,-10,-3,12,10,12
-13,-21,-23,-3,-4,-12,-18,-18
-4,12,33,91,10,8,5,3
36,6,31,-42,-1,14,12,16
-11,5,48,-68,-10,-10,-10,-7
-10,-20,-94,-10,-6,-34,-13,-8
18,-18,-6,-31,-3,20,11,8
-40,-10,-8,39,2,-24,-17,-18
1,10,23,35,10,21,6,2
27,12,58,-1,0,-4,4,4
46,33,-1,10,1,3,5,7
-17,-2,3,16,2,-1,-7,3
-12,-6,-13,-11,-2,0,10,5
-1,-5,-7,-6,1,13,9,7
-19,-13,-16,-16,-3,-9,-13,-13
-6,2,3,-12,-5,1,0,-11
6,0,-22,1,-1,-11,-4,0
2,-4,8,8,2,11,2,7
0,-2,28,25,3,-7,-5,-2
-14,-1,-15,-42,0,4,5,7
-24,-11,-17,5,-1,-3,-5,-13
9,3,2,8,-5,-29,-9,22
-3,-6,-8,-14,-1,-19,-10,-2
-14,-2,-7,14,-1,8,2,9
9,-7,-5,7,3,6,-11,0
-36,-16,19,-5,-4,-18,-11,-25
-2,11,-11,-11,0,4,5,0
6,-6,-4,10,2,-2,1,5
-38,-13,-2,0,-2,-5,-1,-8
53,7,10,3,2,13,-1,2
-23,-6,-13,-11,-3,3,0,-7
43,13,3,4,-1,-3,-5,-10
4,4,1,3,-1,5,3,4
-15,3,1,0,0,10,9,3
-57,-33,-12,-16,-5,-15,1,-8
13,2,0,-5,7,56,2,-2
7,23,4,19,-1,-13,-1,12
5,-7,3,5,1,-5,-15,-11
-10,-3,-4,-8,-4,1,-1,-5
-19,-13,-4,3,-1,-14,3,-4
1,15,-6,-1,-2,3,7,3
18,6,13,3,6,17,6,2
7,-5,0,-5,1,1,-2,1
-4,3,-6,3,-1,-11,-1,0
8,-11,-4,-1,1,-3,-4,-3
-7,4,3,0,0,12,3,2
7,4,1,0,0,3,-4,3
24,5,0,2,0,-7,3,8
-6,-5,3,1,-3,-3,-1,-3
-45,-5,-4,-6,0,1,1,-12
9,6,-6,-8,0,12,10,6
35,12,12,13,0,-13,-13,3
-6,5,1,3,-4,-3,-6,-4
5,5,-6,-4,-1,5,2,1
-27,-3,-4,-7,1,1,1,-9
7,-12,2,1,-1,-5,0,1
-11,-4,0,2,1,-4,1,-3
-10,5,-5,-8,-1,-3,-3,-1
-10,-9,-4,1,-5,-11,-7,-15
14,-1,-3,-2,1,-8,-2,12
-31,-15,0,4,2,24,3,-8
