emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
2,1,3,2,-7,-51,-20,-2
-1,-1,-2,-8,-25,-4,87,4
-2,-7,-6,0,24,68,-7,8
0,0,0,5,9,11,-10,-2
-1,0,0,0,7,-23,-34,-6
5,3,1,0,6,40,30,3
-3,-1,-1,-6,-26,-61,20,-8
1,-2,-2,-5,3,15,6,5
-2,-1,2,6,-1,-29,-7,-3
-2,0,-1,1,11,16,-30,-6
4,1,0,-2,-16,-5,-33,6
-11,-7,-9,2,2,-61,38,-9
-1,2,1,-2,0,4,-1,1
-7,-3,-3,-2,-5,-6,-75,-11
2,2,4,2,11,44,44,5
4,2,1,-3,-8,-42,-5,5
-1,-2,-1,-2,-4,13,8,1
2,0,0,3,0,-16,-3,0
0,0,1,-4,2,8,-10,-5
-4,0,1,-3,-10,-3,-4,1
-3,-4,-4,-7,-12,19,10,-3
8,6,10,13,19,-34,-47,-3
-4,-4,-7,3,-6,18,76,8
-2,2,1,3,20,-3,-32,-5
-6,-3,-5,2,-2,28,-1,4
0,1,1,-3,-6,-36,-3,-4
0,-2,-1,-2,0,4,10,3
4,3,4,-2,-6,-10,-6,2
3,1,3,0,6,5,-2,-3
-3,-4,-5,-4,-6,10,11,-1
1,3,2,2,13,-16,-15,-4
-1,-1,-3,-5,-9,14,1,0
0,2,-1,-3,0,-26,-4,0
-2,-1,0,4,10,79,17,1
3,0,-3,-10,-29,-95,11,4
-8,-6,-5,5,14,81,-37,-10
-1,-3,1,2,-4,-29,24,6
-6,-4,-3,2,-2,7,-17,-10
-1,2,1,-3,2,8,-17,-1
2,-2,-3,-4,-9,8,22,3
0,1,0,-1,2,-22,-1,1
-1,-3,-2,-4,-7,0,-14,0
-2,0,1,3,9,7,2,-3
0,-2,-1,-3,-5,-23,15,1
0,0,0,0,-1,23,-6,-2
0,-1,-1,-3,-2,-19,13,5
-3,-1,0,1,8,22,-8,-6
-1,0,1,-3,-7,-8,7,1
2,1,0,-6,-7,-8,-11,-2
1,2,1,8,12,7,7,2
4,5,7,12,5,9,-10,-2
0,-5,-1,-7,-2,25,19,9
-4,-2,1,10,25,30,-47,-4
0,1,1,-4,-7,-13,-42,1
0,0,0,-1,7,48,-13,-3
3,3,0,-2,-15,-50,-5,-2
0,-2,-3,-5,-7,4,13,1
-1,-3,-3,-3,3,56,13,1
-3,-2,-3,-3,-9,-55,-3,-2
1,0,0,-1,-4,2,-5,-3
1,0,-2,-1,7,1,12,1
0,1,5,7,6,11,0,-3
-1,0,0,0,0,25,72,6
-1,2,1,-2,-3,-30,-42,-2
-3,-3,-3,-1,8,87,10,1
-2,-3,-6,-8,-20,-95,21,6
-4,-4,-2,-2,4,34,-22,-10
4,-1,3,-2,0,22,40,8
-1,2,0,-3,-18,-72,-29,-5
1,1,1,1,-6,-9,-12,-2
1,-2,-1,-1,11,31,15,6
-2,1,-1,4,-1,3,-17,-4
-4,-2,0,2,-13,-48,-4,-6
0,0,-5,-2,5,44,35,7
-3,-1,0,-7,0,-60,-65,-8
-5,-2,-4,6,2,24,27,-8
1,1,1,5,9,1,-27,1
-3,-2,-2,-4,-5,-14,-5,-1
2,1,1,-1,-1,27,57,4
-2,-1,-5,-2,7,-37,-89,-2
3,1,0,3,4,28,23,1
1,1,2,-2,0,17,16,1
-3,-2,-1,0,1,-15,-17,-3
0,-1,2,5,-2,-5,9,-3
-2,-2,-2,-6,-7,31,44,1
-2,-2,-3,-5,-2,-42,-16,1
-3,-1,-2,4,4,27,-55,-7
0,1,2,-3,-5,4,21,3
0,0,0,-2,-10,-35,-18,-2
-3,0,-1,1,-2,4,14,-5
-1,0,-2,-2,2,18,6,1
6,1,0,-3,-1,3,29,13
-1,0,5,9,22,-11,-3,-19
-2,-4,-1,3,10,-16,-27,-1
-5,-6,-10,-11,-14,0,27,12
-1,1,0,1,-3,17,-46,-3
0,3,1,-5,-4,-8,49,6
1,2,2,4,8,15,-67,-14
3,0,2,2,0,-9,3,0
-1,-2,-4,-3,-4,-21,19,5
-1,-2,-1,-3,-10,11,-23,-1
-1,-1,-2,2,-2,3,29,1
1,1,1,-3,-11,-14,2,1
12,14,15,23,41,79,21,3
-13,-16,-18,-14,-14,-83,17,6
-8,-3,-2,-6,-26,-39,23,-6
0,-2,-2,-3,-8,0,8,2
-1,0,-1,2,3,14,-6,-6
7,4,5,-1,6,10,9,8
1,-1,-4,-4,-4,-1,2,4
-3,1,1,4,9,-8,-9,-2
-5,-3,-4,-4,-5,-12,17,0
0,1,0,-3,0,17,-23,-1
-5,-4,-2,-1,-20,-21,3,-3
3,2,3,1,-4,-9,-24,-8
13,8,11,18,51,89,18,15
-23,-20,-23,-24,-43,-78,29,-18
5,3,4,9,16,79,37,7
-5,-3,-3,-6,-18,-40,-59,-11
-5,-3,-3,-7,-17,-27,-24,-9
6,7,8,10,10,21,18,7
1,2,3,3,10,3,8,-2
-1,-4,-2,-3,9,15,-5,7
-6,-6,-8,-8,-6,-36,45,5
4,7,6,8,12,44,-23,-6
4,0,-1,-3,1,-19,-1,12
-2,0,3,6,0,-2,-81,-18
-4,-5,-3,-8,-15,-39,-46,-13
4,3,0,2,0,30,21,9
0,-1,3,-1,3,5,-23,-2
3,1,-1,1,7,5,46,6
-3,-4,-6,-10,-18,-47,-6,-7
3,3,3,8,16,46,-13,0
-3,0,-3,-3,-3,-26,-45,-9
-1,0,1,3,9,41,47,4
-9,-9,-6,-9,-14,-5,4,-3
2,5,4,1,-10,-20,-19,0
2,2,2,-4,-10,1,-44,1
3,-2,0,3,20,5,89,18
-10,-5,-5,-1,-6,45,-40,-4
3,3,0,0,-5,-24,16,-1
0,-3,-3,-4,7,22,43,3
2,5,3,8,-5,-10,-61,-4
0,-3,-2,-5,-10,-25,15,5
1,0,1,6,8,15,-23,2
-5,-2,-1,-5,-8,-28,-16,-10
-1,1,3,2,4,10,36,2
0,0,3,1,2,-3,23,3
0,-2,-1,-3,-6,-21,-74,-4
-2,-4,-1,1,16,70,82,-1
-4,-4,-3,-7,-15,-19,11,-3
2,4,-1,2,-10,-1,19,5
2,2,4,4,26,47,-14,0
0,-1,1,3,-15,-41,39,5
-1,0,1,6,8,-6,7,-3
-2,-2,-2,-6,0,1,6,-8
3,1,1,-2,-3,42,-45,4
-7,-3,-5,-4,-6,-17,-42,-15
-2,-3,-4,-9,-20,-71,4,2
3,2,3,5,10,4,-5,2
-5,-6,-2,-2,-7,-4,17,-9
3,0,0,-1,6,4,-17,3
2,1,-1,2,4,20,-11,-1
-3,0,0,1,8,12,-11,-4
4,2,1,1,-20,-39,32,10
-4,2,1,9,31,-35,-65,-13
-6,-5,-6,-8,-12,26,28,2
1,1,0,4,0,-5,-6,1
-1,-2,0,0,0,14,9,-5
2,-1,2,-1,-7,-4,10,5
1,1,2,1,4,9,-8,-3
-1,0,-1,-4,-3,-5,-3,-2
-3,-1,-4,-6,-6,-4,3,2
4,3,1,2,-6,5,-6,2
6,4,7,11,33,56,49,-2
-11,-13,-14,-10,-14,2,-52,6
-6,-3,-1,-3,3,-4,20,-10
1,-2,-4,-2,-14,5,20,3
3,4,5,1,0,15,-38,-1
2,3,3,0,-2,-19,-1,-7
2,-2,-1,0,2,-17,24,4
0,-1,0,0,8,34,-11,2
-3,-1,-2,-3,-3,-19,-13,-1
0,-2,-2,-4,-8,-1,16,-2
1,1,-4,-8,-12,-43,-2,7
6,9,11,16,25,65,-19,-8
-1,-9,-8,-5,0,19,81,20
-12,-4,-7,-8,-16,-45,-31,-19
1,1,-1,0,3,23,8,2
-5,-2,-3,-10,-23,-54,-1,-4
3,1,0,-1,-4,-1,-36,-2
6,3,6,7,15,16,10,4
-1,-4,0,2,4,6,16,1
2,-2,-1,0,3,12,20,11
-8,-3,-2,-6,-9,-27,-51,-18
2,0,-2,0,-13,-20,29,3
-2,-1,2,4,8,-18,-14,-3
7,5,6,4,21,51,18,-1
-13,-12,-16,-8,-19,-102,-4,4
2,2,2,-1,5,29,24,-3
0,-1,-3,4,-8,16,-13,-2
-2,-2,0,-1,-3,-19,12,4
3,4,3,2,3,14,-5,-5
1,3,2,1,2,-2,-10,-1
2,-1,-2,-1,5,15,18,6
-6,-4,-6,-3,-15,-12,6,-5
-1,2,3,9,11,8,-31,-10
11,5,7,-2,11,30,10,20
-12,-3,-1,1,10,-9,39,-25
-4,-5,-8,-12,-21,-28,19,14
-2,0,0,1,4,62,11,-2
0,-1,0,3,-5,-32,7,2
8,6,2,6,16,32,6,8
-5,-2,-2,-3,-8,-23,-26,-5
0,1,2,-3,3,-5,10,5
1,3,1,5,10,26,12,4
-6,-2,-3,-5,-9,-26,-44,-10
-3,-5,-3,-4,-11,-16,4,-2
6,2,0,-4,-5,11,-10,5
-6,-3,1,3,-7,-1,-14,-15
-5,-4,-3,-6,-4,-18,0,-1
-1,-2,-3,7,8,-60,34,9
1,1,0,-1,1,16,2,-1
1,-1,-3,-3,-8,-23,-17,0
2,0,0,-2,-1,14,49,6
-2,1,0,-1,4,44,-55,-8
-1,0,-1,0,-3,-19,13,3
-1,0,-1,1,-2,-20,1,-3
3,1,4,2,4,21,-28,0
1,-2,0,1,5,8,16,-1
-3,-2,-2,-2,-7,-5,-18,-6
-3,-4,-8,-6,0,67,-6,-2
18,15,14,5,-1,-83,21,19
-13,-10,-9,2,24,26,-22,-19
-10,-4,-5,-4,-6,19,34,-9
2,-2,1,-1,-7,18,41,2
-2,-2,-1,-2,-3,-3,-43,-3
7,3,3,-1,-3,4,-1,5
4,1,1,-1,-5,-22,-24,-2
-2,-1,3,2,10,-15,0,-2
-4,-5,-5,-1,-5,36,5,-1
2,3,1,0,-7,-12,8,1
-2,0,-1,2,4,22,-3,0
-2,0,1,-2,-7,-32,-6,1
-3,-5,-3,-1,4,31,-7,-2
4,0,-1,-4,-10,-4,39,9
6,6,4,2,-19,-29,-45,-6
-12,-6,-6,3,30,29,43,-4
-7,-5,-5,-9,-18,-39,50,-5
1,0,-1,-2,-3,24,20,3
7,1,5,-1,-2,14,36,12
6,3,4,5,6,17,-25,-1
-5,-2,-4,0,-4,-20,-22,-3
-2,2,-1,-3,-3,11,12,4
-1,-3,-1,1,10,-4,-19,-3
-2,0,0,0,-6,-30,-4,0
0,-1,-2,-1,-1,4,-5,1
1,-2,-2,-4,-3,5,-18,-1
-3,0,0,4,20,14,-12,-6
10,2,4,9,4,-1,41,17
-7,-6,-5,-7,2,-7,-66,-25
-7,-3,-3,0,-6,13,84,-1
-2,-3,-2,-4,-10,-8,-21,1
3,1,0,-5,-4,10,3,1
7,3,4,7,13,35,2,7
0,-1,2,-1,-1,-11,-16,-2
-2,-1,-1,-3,-4,-26,0,-3
-1,-1,-2,-4,-4,6,-13,1
-1,-4,-2,-4,-9,21,-1,4
-1,2,1,2,-6,-93,-83,-15
4,0,3,8,44,99,114,19
-12,-5,-8,-11,-26,-98,-126,-17
-2,0,-1,2,-4,-12,18,-1
1,1,-1,4,5,24,2,8
5,1,1,1,-3,6,3,0
-1,-1,-1,0,1,17,13,-4
-1,-1,-3,-4,1,1,9,2
1,1,-1,-3,-14,-6,-27,-1
-2,2,3,5,17,38,-17,-8
2,-1,-1,1,-3,-68,32,7
-4,-2,-3,-3,-10,10,-22,-5
-1,0,1,-2,4,39,17,1
-1,0,1,1,-11,-35,13,0
1,0,0,1,2,23,10,2
7,3,4,3,9,-1,40,12
-5,-1,-1,-3,-7,-14,-50,-10
0,-3,-4,-6,-23,-50,18,-2
4,2,3,2,14,42,-15,2
-2,2,2,7,10,-18,-53,-6
-1,-4,-4,-7,8,42,66,7
-7,-3,-8,-10,-22,-57,-18,-4
5,2,1,4,7,20,-15,-2
-6,-4,-4,-6,-9,-14,-4,-3
3,4,1,3,-1,-32,-23,-4
3,-2,0,0,3,9,-6,2
-3,-3,-1,-7,-11,-20,14,-2
0,0,-2,5,0,39,9,0
0,-2,1,5,5,-27,-13,0
0,0,-1,-12,-11,-7,-5,1
-3,-2,-2,3,2,25,28,0
-7,-5,-3,-4,-14,-22,-14,-5
-4,-1,-3,-2,-3,20,27,-2
-2,-1,-4,0,-4,-24,-20,-8
3,2,3,-3,2,33,5,3
-1,0,0,-1,1,-28,33,1
1,0,-2,-4,-1,17,-19,0
1,1,4,7,9,16,10,2
-1,0,1,1,-3,-5,-10,-2
6,1,4,2,-5,-60,-63,-4
-2,-3,2,3,19,48,76,7
-3,-4,-7,2,8,24,58,4
-4,-2,-4,-3,-1,-13,-33,-5
-3,-2,-2,0,-11,-14,-34,-9
2,1,3,1,-8,-29,-11,2
-1,1,0,-1,-1,-12,-23,-4
-1,-1,-3,-3,-1,12,24,2
1,1,0,3,13,24,21,2
2,-1,1,-1,0,1,-7,-2
0,0,3,1,0,21,-11,0
-1,-2,-1,2,-2,-22,3,-3
0,2,2,-2,8,49,7,6
-4,-2,-1,4,5,-54,-9,-5
0,1,2,0,16,47,-4,0
4,0,2,1,-10,-33,-13,-1
-11,-8,-8,-7,-8,31,2,-12
-4,-2,-4,-2,-2,33,8,2
-2,-1,-1,-3,-12,-52,-16,-6
1,2,3,2,10,30,14,1
4,2,1,1,4,7,31,6
0,-2,-3,-2,-4,-1,-10,-2
0,-1,0,5,-2,2,-31,-3
-3,-4,-3,-6,-15,-6,12,-1
12,5,6,5,29,13,69,15
-7,-2,-2,-3,-6,44,-85,-12
-4,-3,-3,1,-2,-75,19,0
1,0,-2,-3,1,58,76,7
-8,-6,-5,-3,-10,-46,7,-6
7,4,3,0,-4,-5,-34,4
1,1,-2,-6,-5,13,3,-1
-4,0,2,5,2,2,0,-5
2,1,0,-1,-2,-20,-25,2
3,2,-2,2,13,38,40,5
-6,-4,-3,-3,-7,-2,-21,-6
-2,-1,-2,2,2,-24,-22,-2
0,1,1,2,0,21,9,2
-2,-3,-2,-3,-11,-26,-10,-2
3,1,2,3,14,27,-2,3
1,-1,-2,-4,-1,-6,3,-1
-1,0,0,3,-8,-23,-23,0
0,2,0,1,-13,-29,2,0
1,-3,-2,2,8,7,47,9
-8,-6,-2,-2,4,48,-51,-4
-5,-2,-5,-3,-1,-2,16,-5
1,2,1,-3,-7,-42,11,2
4,5,2,2,-6,-2,-4,-1
1,2,1,2,2,-13,5,-2
1,-2,-1,-5,-9,7,1,5
2,-1,-3,-1,9,16,27,2
-2,0,1,-3,-4,22,-21,-2
-1,-2,-3,-8,-14,-73,8,-8
2,2,7,16,22,41,-22,0
4,1,2,3,5,-10,24,7
2,-3,-4,-6,-5,32,47,4
-2,0,0,6,7,9,-70,-2
1,0,1,-4,-9,6,21,3
-3,-1,0,2,6,1,-20,-6
1,-2,-1,-4,-4,-12,-22,-1
2,-2,0,-1,-4,-5,21,3
-1,-2,-1,-4,1,-9,-7,-2
-3,-1,0,2,-2,13,7,0
-4,-2,-1,-4,-14,-24,-15,-2
6,5,1,3,-14,-33,-10,2
-5,-5,-2,9,47,91,7,-1
-5,-1,-1,-6,3,-39,-6,-2
0,0,2,5,6,14,30,5
0,1,0,-3,-12,-6,26,4
5,2,2,-4,-4,-3,6,-2
-2,-1,-1,1,-2,6,-4,-3
-2,-2,-3,-1,-8,-32,-11,-3
0,1,1,0,13,39,1,3
-2,1,-1,-7,-19,-44,-13,-2
-1,-4,-1,1,2,12,19,0
2,2,3,7,2,9,-18,-2
-1,-1,0,6,8,-9,-28,-7
-1,-3,-7,-11,-9,-7,15,3
-7,-4,-3,-6,-16,-35,-40,-11
2,2,-2,1,8,35,16,10
-1,-1,1,0,-2,2,7,2
-1,1,0,1,-6,-11,-1,-4
2,0,-1,-1,-4,0,-7,1
-1,-2,-2,-4,-6,-17,-15,-3
-1,-1,-1,0,4,8,12,-2
3,1,1,0,-11,-16,-2,3
3,1,-1,-2,-4,-7,18,5
1,3,4,14,26,37,-18,-4
1,0,3,2,6,39,77,10
-10,-7,-8,-6,-12,-89,-103,-19
0,0,0,-2,11,69,45,9
-3,-2,-1,-6,-11,-41,-82,-2
4,1,0,-1,5,21,13,-1
1,1,1,-2,-5,-5,21,5
0,0,0,-1,-1,-10,-13,-6
-4,-3,-2,-2,-2,-4,8,-4
-1,-3,-3,-4,-4,-3,-8,-1
0,0,1,4,-7,9,-2,1
0,2,5,3,15,-17,-15,-3
0,0,2,11,5,20,55,0
-6,-7,-8,-10,-1,11,-85,-11
1,1,1,7,7,23,6,8
-4,-1,-1,-1,2,5,28,-2
-4,-3,-3,-10,-23,-95,-34,-11
0,1,3,-3,-1,-4,5,0
0,-2,-2,-3,4,26,12,-1
2,-1,-1,-2,-3,14,0,0
-1,-1,-2,-3,-3,1,-7,0
-5,-4,-2,-2,-7,-21,-4,-2
1,2,0,2,9,13,15,2
1,-1,0,0,1,2,2,-1
2,3,1,-2,-1,17,32,2
-4,-1,2,6,8,-5,-30,-12
-1,-3,-3,1,-2,-26,72,8
-1,-1,0,0,-5,21,-47,-5
-7,-4,-7,-8,-10,-36,-1,-1
1,4,0,1,-3,-1,-2,-3
2,3,1,-1,-2,-6,-9,2
-4,-1,1,1,6,21,3,-4
2,-1,0,0,-3,-11,11,3
-2,-3,-1,-5,-7,-16,6,1
2,0,1,4,8,21,-13,-3
1,0,-3,-5,-8,-22,35,7
-4,-5,-1,-5,0,9,-97,-9
1,1,1,6,8,-7,59,4
-5,-3,1,-6,-11,15,-5,-8
2,0,1,5,3,-23,-6,3
1,4,2,5,11,23,44,5
-6,-1,-6,-8,-7,-15,-21,-8
0,-1,0,3,-4,17,-3,1
-2,0,-2,1,-4,-7,11,-3
-1,-2,2,0,-3,4,-8,-3
0,-2,-6,-5,-13,-18,13,2
-1,1,2,2,17,23,-9,-2
-3,-4,-1,-6,-4,6,-6,-4
-1,0,-1,4,5,3,5,-3
0,0,0,-1,-4,0,11,2
-1,0,1,-7,-4,1,12,-3
0,-1,-1,-1,-4,-14,2,3
3,2,3,3,-1,-11,-51,-1
5,0,1,3,10,25,-10,-3
-1,1,-3,-4,-3,-20,27,6
-3,-3,0,-1,0,29,34,-2
-3,-2,-3,-7,-9,-10,-38,-3
1,1,-1,1,1,5,-5,2
1,1,4,4,5,4,-43,-9
-4,0,-1,1,-3,-9,15,-4
0,-1,-1,-2,5,38,38,7
-4,-3,-1,0,-15,-51,-13,3
-3,1,-1,-3,-4,16,3,-11
-1,-1,-3,-4,-9,-72,-10,5
-4,-1,-1,0,3,-3,-60,-13
-1,-3,-4,-18,-8,55,9,2
8,4,4,15,-2,-47,50,12
-3,-1,2,2,8,26,-17,-8
-1,0,1,0,6,15,44,1
-1,-1,-1,-2,-10,-47,6,0
2,-1,-2,-4,-1,9,-7,3
2,1,-1,2,-6,-6,-47,1
1,0,2,3,5,25,39,3
-4,0,1,9,18,28,12,0
-7,-5,-6,-6,-5,7,15,2
0,0,0,3,-5,-13,-66,-2
1,-3,-3,-7,-5,-28,39,1
1,0,2,8,7,12,-25,-1
-2,-1,1,2,2,13,-9,0
2,1,0,-3,1,-12,16,2
-1,0,-2,-2,-5,18,38,3
-1,0,-1,-2,-2,-31,-24,-12
-1,-2,1,0,3,9,33,12
-3,-1,-4,-3,1,32,81,5
-3,-4,-7,-7,-9,16,6,2
2,1,3,3,10,-4,-12,-2
2,1,1,0,-6,-18,-32,-6
1,0,-1,2,3,7,-12,-2
1,3,2,2,2,-6,12,4
-1,0,-3,1,-13,-23,-6,3
3,0,3,6,35,74,3,2
2,1,2,2,3,-17,21,1
-11,-9,-10,-5,-14,-22,-60,-17
0,0,1,-2,1,-15,5,5
-4,-4,-3,-7,-18,-33,-8,-1
2,0,-1,5,12,65,17,-2
5,2,3,0,5,-7,9,2
-4,-2,-4,-3,-6,-2,4,-2
-2,1,-3,-2,-7,-5,-8,-1
1,1,-1,-3,1,-6,-14,-1
1,-1,2,-3,-5,-16,2,4
1,-1,-2,0,-4,6,12,5
8,5,5,5,19,47,5,2
-15,-8,-10,-14,-18,-62,-27,-16
-1,0,0,5,2,-17,-7,6
-8,-4,-4,-6,-4,10,-22,-9
-1,-2,-1,-3,-5,-15,-8,1
5,2,2,-3,-8,2,-9,2
-5,0,0,1,3,8,18,-1
1,2,3,0,5,21,9,3
-2,-3,-2,-4,-6,-16,-17,-7
4,4,5,9,19,-22,-10,2
-1,-4,-3,-1,9,75,-24,0
0,0,1,3,-6,-62,-8,-3
-4,-3,-4,-4,-8,3,-8,1
1,-2,-4,-4,-11,-13,18,-1
2,2,4,-1,0,-17,-19,-2
1,0,0,2,11,32,15,3
-2,-3,-3,-8,-10,-45,0,-4
-2,2,-1,4,0,5,-22,-3
1,1,-1,-3,-2,-3,17,0
0,-1,-2,-2,4,4,10,1
2,2,2,0,-7,7,24,0
-3,-3,-1,2,5,23,-15,-6
-7,-5,-6,-4,-6,-9,-60,-11
0,1,-1,2,-1,0,19,-2
-4,-2,-3,-4,-9,-12,-18,-4
1,0,2,-3,-3,10,9,4
3,4,2,2,12,0,10,2
-2,-1,0,-3,-6,-21,-12,1
0,1,-1,4,5,15,9,-2
1,1,2,3,5,12,11,4
1,0,0,2,-7,-25,13,4
-2,0,-3,-5,-6,15,0,-2
-6,-2,1,4,15,36,-11,-4
-2,-3,0,-2,0,-28,14,1
-7,-6,-9,-5,-16,-36,-55,5
-2,-1,0,-1,-1,23,-20,-2
1,0,-2,0,-1,5,-4,-3
2,2,0,-1,-1,9,-23,-2
6,2,3,6,1,-1,33,-2
2,0,2,-1,3,6,24,3
-2,-2,-1,0,2,-17,-13,2
-2,-3,-1,1,-3,-2,-6,-1
-1,-2,-3,-2,-10,8,29,-1
3,-1,0,4,18,19,0,1
10,7,8,6,9,-15,5,3
-13,-7,-10,-10,-20,-74,-24,-9
1,3,4,2,3,15,23,2
-1,-1,-1,2,-5,6,-19,0
0,-3,-1,-7,-3,-13,11,2
4,1,-1,3,-4,18,3,2
1,0,0,-2,0,-12,-11,-2
-1,0,1,-9,-13,-14,17,-3
12,10,12,27,40,15,-80,7
-14,-11,-15,-16,-13,24,23,2
-4,1,-2,2,1,-8,-74,-12
3,1,1,2,4,14,-6,3
0,-1,-2,-7,-19,-23,42,-2
2,3,8,7,7,12,-24,0
1,1,2,1,5,25,37,4
-4,-1,-3,-3,-1,-17,-12,-6
-2,-4,-7,-10,-16,-38,12,-2
7,4,6,3,16,61,21,7
-4,-2,-1,-6,-7,-31,14,-5
1,1,2,17,18,14,0,3
-6,-2,-4,-2,-10,-7,15,-2
3,1,0,-3,1,6,21,4
5,6,7,2,11,44,-9,1
3,-1,-1,-3,-11,-89,3,5
-18,-12,-12,-11,-10,49,-1,-6
1,3,3,4,7,-1,0,2
3,3,1,2,4,15,13,-1
4,5,6,2,3,-16,-65,-10
-2,-3,-3,-6,-4,0,20,6
-4,-2,-2,-4,-14,-31,9,-9
4,-1,0,1,9,22,31,6
-5,-1,-3,-5,-9,-14,4,-4
7,7,10,-3,-8,-46,-91,-14
-2,-9,-8,1,2,51,26,9
-6,-3,-4,-2,1,15,18,6
-8,3,0,4,5,16,38,-1
8,-1,-1,-3,-3,0,-9,0
-6,3,7,2,3,-25,-22,-8
-22,-6,-4,-8,-13,-25,27,-7
7,-4,-3,-1,12,50,7,-2
-19,-2,-3,-3,-9,-16,22,0
1,4,4,3,5,-4,-43,-3
9,-3,-1,1,-1,29,11,3
-1,0,-1,-2,-5,4,62,6
-3,-4,-5,-2,-4,10,-58,-11
3,-2,-2,1,-5,-99,0,-3
0,1,-2,-2,-2,22,14,1
0,-2,-1,-13,-5,-16,-11,1
10,5,5,18,18,11,12,3
-1,0,-1,-5,-1,33,19,0
3,1,1,4,4,-25,-49,-5
1,0,2,1,-7,-16,18,5
-4,-2,-4,0,12,34,40,-7
-7,-4,-4,-4,-10,-28,-36,-5
7,5,4,4,13,33,77,7
0,-2,0,6,9,22,-45,1
-3,-2,-2,-4,-13,-22,42,-5
5,3,4,7,13,45,-27,-2
2,-1,-3,-7,-16,-66,-3,0
1,1,-1,3,7,42,22,3
-3,0,-1,-2,-7,-16,-65,-9
2,1,-2,-1,-7,22,66,10
0,0,0,-1,10,-20,-14,-1
-2,-4,-3,3,-1,25,-10,8
0,-2,-1,-4,-8,-18,-2,3
-2,0,2,-2,-3,3,-12,-4
1,0,0,1,-4,-11,-10,0
-2,2,2,1,8,3,51,-5
-4,-2,-6,-5,0,6,-53,2
-3,-4,-7,-2,-7,-12,66,1
0,0,0,0,-7,-23,-47,-3
1,1,3,-5,1,-6,-27,-10
3,0,4,10,14,69,-18,9
-2,-1,-3,-5,-13,-34,50,1
-5,-2,-4,4,7,-8,-77,-8
-2,0,-2,-6,-17,-18,8,1
-2,-2,0,-2,-2,-25,-10,-2
6,3,2,2,16,62,-54,0
-2,-2,-1,1,-4,-17,49,2
-6,-4,-1,2,-1,10,-42,-7
2,1,-3,-2,0,-3,39,-2
3,0,1,-1,-3,-6,-10,-1
1,0,0,-2,3,40,5,0
0,-1,-2,-1,-6,-32,-47,2
-3,1,-2,0,1,-14,48,3
-5,-4,-2,-4,1,49,-14,-2
2,2,3,2,7,-50,-17,-5
0,-1,-1,-4,-12,-4,15,-2
5,2,1,6,8,11,38,10
1,3,1,0,0,-3,-34,-2
5,-1,1,3,14,76,4,3
-8,-1,-3,-2,-8,1,9,2
-5,-5,-5,-2,-1,-22,41,0
1,2,3,-4,3,8,17,-4
0,-4,-3,-3,-4,37,-29,4
3,1,-1,-2,0,-21,15,1
2,1,2,0,-6,16,40,6
-4,-1,0,1,8,-9,-16,-4
-1,0,-3,-3,-9,-24,29,0
-1,-1,1,5,8,11,-39,-5
6,5,4,-1,13,-24,21,0
-4,-10,-12,-6,-17,30,20,11
-7,0,-1,3,8,-8,-64,-4
3,1,0,0,-2,-14,9,0
2,2,2,2,-11,-26,-30,-7
5,4,6,10,16,-22,19,6
1,-1,-1,-6,2,15,5,3
-4,-1,-3,-4,-1,19,-13,-4
2,2,3,-6,0,31,-6,2
-2,1,6,6,2,-46,-33,-7
0,-1,0,0,-2,17,20,-3
-1,-2,-5,0,1,-29,65,6
-4,-7,-7,-10,-21,-20,-13,-1
-2,-1,-2,1,-2,4,-54,-6
1,-1,1,1,-9,-34,0,1
-1,1,3,2,15,24,-49,-19
3,2,2,4,-2,-34,-48,5
2,-2,-4,-6,12,45,57,14
-9,-2,-4,4,-5,-38,59,2
3,1,-1,-3,-6,7,-9,5
3,2,3,6,12,9,-32,-2
4,3,5,0,-2,-7,-8,-3
3,-1,0,-2,-1,21,52,2
7,3,5,2,-5,-101,-93,-2
-11,-12,-13,-12,4,82,119,11
-2,1,-2,2,-8,-52,-82,-2
2,-1,0,-2,-6,-3,-8,1
0,2,2,4,1,-2,-19,-5
5,0,3,5,10,66,36,-1
-4,-2,-2,-5,-14,-50,-91,-15
-2,-2,-2,6,2,7,2,6
2,2,1,3,10,44,-8,4
-4,-1,-3,-2,-2,39,-9,-7
2,4,2,-1,-8,-20,41,-3
0,-3,-1,-4,3,-30,-13,2
-7,-5,-5,-6,-6,14,-14,-11
2,-1,1,0,-4,-23,-17,5
-1,0,0,4,3,24,16,0
-1,0,0,-4,-10,-33,-18,-8
0,-2,1,-1,-3,30,46,9
2,4,4,8,7,-8,-14,-2
-11,-13,-14,-7,-4,24,58,4
-2,0,-3,-6,0,33,-1,1
-3,-2,-2,-4,-12,-69,-44,-4
3,4,4,1,0,-13,-43,-11
14,4,7,3,6,15,46,13
-12,-8,-10,-7,7,46,54,-7
-6,-7,-11,-7,4,14,89,10
-7,-1,-2,-3,-9,-32,-73,-9
5,5,5,0,4,-13,-29,-6
4,5,6,5,-6,-39,-45,-5
6,1,4,1,8,44,7,4
0,-1,-3,-2,2,0,28,3
-5,-3,-7,-1,-6,-26,12,-4
4,3,4,2,-2,2,-63,-5
-4,-1,-2,2,0,21,37,4
-2,-2,-2,-4,1,-18,-43,-1
