emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8
-15,-4,-3,-2,-18,-8,-3,-5
11,1,-1,2,12,26,1,-2
-4,0,-2,0,-1,-61,-5,3
1,-1,2,-2,-10,-3,-1,-3
-6,1,5,6,11,-3,-3,-1
-4,-8,-22,-11,-12,-17,-2,-1
-15,-1,6,-5,-8,3,0,-17
5,0,6,2,-6,-13,3,13
2,-1,0,4,-4,-8,0,-5
-13,-2,2,-5,3,-1,-1,13
6,2,4,-1,-2,6,-4,-9
-8,-3,-6,-5,-6,-8,0,2
8,2,20,5,3,0,4,7
9,-5,-14,-2,2,2,-4,-12
15,4,-14,-1,3,-11,-2,8
-27,-11,-6,3,16,88,14,0
15,2,-1,-1,-8,-32,-6,-12
-1,4,5,0,8,7,0,14
-2,3,15,2,-6,-12,3,-6
10,2,5,2,3,1,-2,12
-13,-5,-8,3,7,14,2,7
-12,-4,-1,-1,-2,-16,-3,-13
7,-2,-6,-5,-13,-8,-5,-5
6,2,-2,0,-9,-39,1,16
-13,-2,-4,-2,7,23,-2,-6
5,0,0,-1,-7,-8,3,-2
-6,1,1,-1,3,12,2,7
1,1,4,-2,-8,-10,-2,-4
4,6,16,-1,-4,-5,-4,-2
0,-10,-19,-1,-1,-2,-1,-2
-12,-7,-9,-9,-12,-2,-2,-7
18,4,-7,0,4,-5,5,2
-22,-4,-3,3,3,-11,-4,1
0,2,13,5,3,31,-2,-3
5,-1,4,9,16,11,1,5
8,3,4,-2,-9,-16,-2,-3
-6,-4,-7,-3,1,40,5,-7
-6,-4,-4,-6,-15,-49,-4,-1
-8,4,0,7,21,51,4,4
2,0,10,2,-6,-23,-8,-23
9,-12,-19,-5,-4,-12,-1,4
-7,-1,-5,-3,-2,0,1,1
2,7,4,-4,-9,-8,3,-9
7,-9,-27,-5,-1,-12,-1,5
-6,6,16,-1,0,10,1,-3
14,2,7,2,6,3,3,9
-8,-7,-8,4,0,-10,-6,-4
9,-2,-7,-9,-25,-28,-5,3
-3,1,-6,5,13,30,8,-1
-12,-2,-2,1,8,1,-7,3
9,3,7,-1,1,0,5,0
-9,2,11,5,-2,-5,-2,1
5,-3,-6,-1,1,-5,-1,3
-4,3,1,0,1,27,11,6
-1,-5,-2,-2,-1,-6,-10,-12
-1,0,-3,-4,-5,-10,0,13
0,1,-2,-8,-7,2,-2,0
4,0,7,6,9,18,3,-5
-4,-13,-13,-8,-11,-15,-3,-6
-6,8,3,0,5,3,1,-4
-15,-3,7,-1,-4,-5,-4,0
17,0,-13,-2,0,-14,-5,-4
-8,5,-1,-3,5,-3,5,2
3,2,9,9,2,17,6,8
-3,-3,-1,-4,-8,-18,-3,-23
-5,-2,-1,-2,-7,-25,-6,5
9,0,4,6,12,22,5,2
2,1,1,2,14,42,-2,-11
1,1,5,7,10,23,8,11
-6,-2,0,0,-8,-30,-20,-20
3,-4,-12,1,9,28,3,-2
8,0,-3,-7,-14,-35,0,-5
2,0,0,-1,-2,-5,2,6
-7,-2,3,1,0,-1,6,8
4,1,14,2,-9,-5,-4,1
-8,-9,-12,-1,9,5,-6,-10
-10,-8,-21,-10,-11,-19,-3,-6
-1,12,7,-1,4,13,8,8
2,-5,-1,1,-11,-6,-2,-2
7,-1,5,-6,-2,6,5,4
11,1,2,6,-2,-23,-6,-2
-13,-3,-4,0,1,7,2,0
6,-1,1,3,11,9,3,-7
-6,0,1,0,1,-6,-2,11
2,2,0,-2,-7,-52,-4,-9
6,0,6,9,22,55,8,-3
-9,-2,-4,-8,-11,4,-7,15
5,1,2,-4,-2,-7,-3,-9
-1,0,-4,-3,-7,-11,1,-1
-3,0,23,2,-1,-5,-3,2
4,-2,-15,-2,-1,1,0,-8
-36,-5,-24,-4,6,8,1,1
12,1,-3,-1,-6,6,-2,-4
-3,-2,-2,-6,-7,-10,1,-3
-2,8,7,1,-2,-7,-2,2
16,1,8,0,-5,-10,0,2
-26,-9,-7,11,10,16,0,-5
9,-1,0,-5,-2,-10,1,6
1,-2,-4,-4,-8,-9,-5,-25
1,-2,0,0,5,3,2,6
4,5,8,-1,0,-3,1,14
-5,-2,-8,1,5,32,-3,-3
-3,-3,1,-3,-11,-22,3,9
-1,1,7,2,5,7,-7,0
8,1,3,2,11,12,0,-13
-4,-3,-9,-4,-14,-19,2,18
0,-1,-4,-4,-7,0,2,-1
-6,-1,5,4,-3,-2,0,3
5,-3,-3,-5,1,-8,-4,-2
2,-7,-12,-8,-4,15,0,-13
1,11,14,3,7,-2,3,2
12,0,7,10,12,7,1,7
0,-5,1,-2,-5,-1,-2,-3
-13,-3,-22,-4,-5,-8,2,-1
11,-1,-12,-9,-12,-21,2,12
-11,3,4,-2,0,5,1,-25
13,2,7,0,2,5,-6,4
-1,1,17,11,16,17,-1,8
-1,1,3,6,-2,9,-2,-4
7,-1,-5,-1,5,-9,3,5
-10,-2,-2,-5,-8,-15,-4,-2
2,-3,-3,-5,-8,-12,-1,-8
-6,2,-1,2,-2,-10,2,16
2,-4,0,2,0,21,0,-5
4,4,-4,-4,-5,-3,-1,2
0,4,0,3,9,-8,1,0
-9,-8,-12,-2,6,6,-2,-3
10,-1,2,-1,-4,-7,1,7
-4,4,-4,-3,-5,2,2,6
0,3,1,-5,-12,-20,1,4
-7,-6,-3,7,13,11,-3,-9
-9,-4,-3,-5,-10,-13,-2,6
5,0,5,4,0,10,5,-9
1,-1,1,4,17,11,3,8
9,1,6,1,-10,18,-3,-3
-2,-3,-5,-2,2,-9,-1,4
-6,-1,1,1,-2,9,2,0
2,1,1,-2,-4,-16,-5,-17
-1,-1,-2,-5,-1,-2,1,2
0,3,12,-2,-15,-23,-1,1
-7,-5,-12,0,-1,13,-3,7
-3,-7,-10,3,-2,2,0,-10
3,3,10,4,12,-9,3,8
16,6,9,4,-1,2,-2,-5
-20,-7,-15,-6,-8,-21,-7,-18
6,-2,-17,-7,-10,11,-3,0
-1,2,-2,-4,4,7,-1,-5
7,1,2,-7,-6,-2,2,-11
2,4,18,12,5,-1,9,13
0,-2,0,-5,-11,-27,-14,-1
-5,-2,-7,4,6,31,-3,-1
-4,0,-3,-5,-1,-14,-7,-2
3,0,-4,-7,-2,-14,-2,-2
0,0,8,4,-1,12,4,-7
-8,0,4,-2,-3,-26,-2,-1
-6,-1,-1,-1,-5,22,-5,-1
5,-7,-21,-1,3,1,-4,8
1,3,8,1,-7,-42,-8,0
1,1,15,0,0,22,2,-3
6,-9,-15,1,-2,-4,4,2
-5,4,2,-4,1,10,-2,-11
-7,1,-5,0,4,21,8,12
5,3,9,2,-3,-12,2,1
-7,-1,-3,1,0,-17,-1,-3
4,-5,-8,-5,0,-5,-1,10
15,2,4,6,-3,-8,-1,-3
-6,2,3,0,6,41,10,-3
-7,0,2,4,-1,-28,-3,0
3,4,17,5,4,11,-2,-5
-1,-5,-9,0,27,52,9,-8
-14,-2,-7,-6,-20,-50,-9,7
17,-1,-2,5,3,12,11,0
-26,-4,9,-2,0,9,-4,-1
12,-4,-4,-3,-9,-36,-9,-1
-5,-3,-9,-3,1,0,-1,-1
-3,-1,-9,-3,-2,8,1,6
-2,-5,-2,-2,-6,-34,2,9
11,6,17,8,9,25,2,0
3,-4,-12,-4,8,26,2,-4
-20,2,17,-5,-23,-44,-10,1
18,1,-6,7,28,87,17,4
-13,-6,-19,-6,-8,12,-4,-6
16,5,6,10,7,-18,5,13
-9,-2,6,-1,4,-5,-2,6
6,2,9,1,-5,-29,-16,-11
-18,-2,-2,-6,-1,25,8,4
-3,0,-2,-3,-8,-17,-5,-11
7,1,-7,1,4,11,2,3
-9,-1,6,-3,-12,-22,5,6
-5,-7,-11,-3,0,-34,-3,-11
9,5,17,-3,-11,-19,-5,-3
4,-2,-11,0,17,74,9,1
-17,-8,-10,-9,-19,-47,-12,-14
-26,8,13,2,1,19,5,11
13,-4,-15,-4,-2,-4,0,-2
-1,2,7,-2,-1,-41,-9,-4
-6,3,-2,2,-2,42,3,-5
-3,-1,5,4,-7,-23,-2,-1
12,-4,-13,-1,-7,-10,6,22
-16,1,-1,-2,2,0,-6,-35
13,5,14,6,6,13,3,8
2,-1,0,-1,-2,-16,0,1
0,0,1,2,3,16,-2,-8
8,1,-4,-6,-11,-24,2,5
-1,0,0,0,3,9,-3,-13
-5,0,1,2,10,33,6,19
6,2,7,2,10,-2,-3,-1
-4,1,5,5,1,7,2,1
4,-12,-21,-4,-8,-26,-3,-1
4,6,11,0,3,4,7,13
-3,1,-5,-3,3,0,-2,-6
0,1,1,0,-6,0,1,1
9,5,5,1,9,12,1,6
14,-1,-1,0,-3,-7,3,-8
-14,-2,-7,-4,-8,-6,-6,-5
-1,-6,-11,0,0,2,-4,-5
4,3,-8,-2,7,11,10,7
-3,-2,5,-2,-2,-10,6,2
-4,1,11,0,0,-6,-4,-37
0,-3,-5,1,-1,5,8,21
-5,-1,-3,5,-5,-9,10,-6
2,0,1,-3,-8,-62,-27,-11
-1,-5,0,1,2,46,10,7
-1,-3,-7,-4,4,22,-2,-3
-7,-3,-2,-3,-4,11,0,2
0,1,-3,2,-5,-16,2,-7
-3,5,16,-3,-10,-6,-8,-1
7,3,-2,7,5,-9,-3,4
-3,-7,-19,-5,-1,-3,-2,2
11,-1,-7,-4,-1,14,3,0
-4,-3,0,1,-6,-8,-5,5
-1,5,22,4,11,15,4,-5
-2,-2,-1,0,2,-13,-4,3
1,-5,-4,-2,-4,19,-3,-8
6,-2,-6,-2,7,-10,-3,6
0,0,-2,-2,-10,-13,3,-1
3,5,13,5,-6,-22,-1,4
4,4,6,6,26,-9,-7,4
26,-3,-11,1,3,35,9,11
-24,-12,-21,-7,-3,21,-6,-11
11,2,-3,-7,-9,-12,0,11
-13,2,10,-3,-13,-17,4,-6
-22,-1,1,9,15,-2,-1,2
20,2,10,1,-1,-9,-8,-3
1,-3,-13,-3,-8,-8,-4,-3
-13,-5,-7,-3,-2,12,0,-2
-5,-2,2,-1,0,-13,-3,-5
2,2,-5,-2,2,-7,3,3
-12,3,16,3,17,30,4,-1
6,-2,-3,-4,-20,-7,-6,-1
-6,-3,-2,-7,-20,20,6,-1
2,2,7,10,34,6,-1,8
11,2,0,0,-3,16,0,-7
-6,-1,-5,-2,2,0,3,5
-24,-5,-9,-5,-11,-51,-3,-5
-5,-1,1,-4,-17,12,3,-2
-1,-1,-2,1,6,-30,-7,-4
12,6,13,2,0,36,6,13
-2,-5,-21,-5,-11,-32,-11,-22
-5,-8,-14,-2,2,-1,3,8
-27,4,10,-1,2,5,-1,-13
12,-1,-15,0,-2,4,4,2
4,6,19,1,7,-19,1,6
11,-6,-13,-5,-5,10,-4,-5
2,3,7,1,-8,6,2,6
-11,0,6,-1,-1,-6,1,-6
2,-2,1,6,16,5,1,0
-2,-2,-1,-4,-20,-9,-5,-1
18,-1,5,6,1,-15,0,0
-5,-4,-10,3,17,70,-3,-15
0,0,-6,-2,-4,-1,1,4
-7,0,2,-4,-3,-27,3,-10
1,5,19,-2,-8,-33,-1,15
-3,-2,-20,-1,-6,-9,-5,-30
8,-3,-12,4,2,-2,3,19
2,3,3,-3,-2,11,2,2
-15,1,-3,-3,-4,-9,-3,-11
9,4,20,0,-4,-14,1,8
0,-1,3,3,1,6,1,6
-1,1,-6,-1,-4,-13,-2,-1
8,2,2,5,11,34,-1,-3
10,-6,-8,-4,1,-2,-2,8
2,0,-12,-5,-12,-4,-2,-7
-11,1,4,-2,-10,-23,1,3
-1,-1,3,-2,4,8,-3,0
1,4,22,15,38,57,12,-4
-7,-6,-7,5,6,-5,-8,-2
3,4,3,-4,11,24,2,-7
9,-4,-12,-2,-1,19,3,9
-2,2,1,-4,-13,-42,-5,-1
-8,-2,5,-3,-3,1,0,4
-6,-6,-5,6,-3,-14,-3,-13
7,-2,-8,0,-8,-6,1,7
-4,-1,0,-5,-6,-14,-1,2
-3,-2,4,1,14,17,-3,12
-6,-2,7,-2,-10,-6,-6,-12
16,-11,-23,-2,3,3,-1,-2
7,12,21,1,0,-7,1,12
3,-3,-12,-5,-20,-58,0,-9
-3,1,2,-1,10,70,4,8
12,6,8,5,2,5,2,-1
-44,-5,-11,-1,-3,-17,-5,-9
15,0,7,1,5,-6,-2,-4
2,3,1,4,-1,-25,2,5
-14,-4,-1,-5,-15,-29,-1,-3
13,-2,-10,-7,-8,28,1,19
-7,7,12,10,13,42,1,-9
0,-7,-5,5,11,6,-2,8
-4,2,-3,-8,-10,-54,-4,-1
4,-4,-3,-2,-11,0,-4,-1
-9,-2,2,-3,-4,2,7,3
13,3,1,0,17,26,-7,-35
6,2,1,2,-6,-2,0,11
-3,0,4,-5,-4,-30,-5,2
-6,-5,-17,-1,-3,2,0,-2
11,5,12,0,-9,-2,3,7
3,-4,-6,-4,0,-9,-2,-14
-3,-7,-22,0,0,5,-1,0
6,7,12,-6,-6,14,1,-11
7,6,0,3,9,8,2,13
-8,-2,6,4,23,6,-4,-3
3,-5,-1,-1,-15,19,9,10
-1,3,8,3,-1,-23,-10,-8
4,-1,-1,3,17,51,-2,-4
-3,-6,-5,-1,-11,-4,-3,-7
-16,2,2,-4,0,-27,-1,-9
-1,2,9,0,7,-9,-1,10
4,0,-2,-1,-22,-41,1,7
-9,-14,-34,-3,9,64,5,3
-1,6,4,-2,3,-25,-3,-9
15,3,-1,-2,2,12,0,3
-18,-1,11,-3,-4,-14,-1,-1
1,4,11,5,2,0,0,4
21,-5,-6,0,-20,-43,-1,4
-9,4,-1,2,18,62,5,0
4,-5,-11,1,6,26,6,-2
11,6,8,4,1,-14,2,7
-2,2,9,2,11,37,2,-5
-2,-5,-3,1,-21,-104,-6,0
-11,1,0,-3,1,53,-4,-8
2,2,-8,4,22,10,3,9
8,-4,-8,-6,-5,-14,-10,-22
-4,-1,4,-1,0,6,6,13
-20,-7,-7,-3,-13,-36,-5,-6
2,4,13,-3,-12,-6,1,8
-3,-6,-10,-1,12,5,-2,-2
-3,3,-3,-2,-11,9,1,-9
8,0,-13,0,0,-18,2,20
-17,-4,-1,-4,-2,-34,-5,-13
35,3,6,4,9,65,6,4
-9,-3,-1,-1,2,-37,-4,-8
-9,2,10,3,-8,10,1,13
6,7,11,3,10,48,8,1
-9,-3,-6,3,17,1,-4,3
8,6,12,1,14,47,6,-3
8,-4,-6,1,3,-32,-1,0
6,0,9,1,-19,-36,-7,-4
-19,-4,19,0,-19,-34,-1,3
-5,-15,-51,-4,23,107,1,-23
3,-7,-19,-14,-7,-49,3,6
-12,4,9,0,2,30,-1,-9
7,4,18,0,-9,-30,2,11
-3,4,16,5,-10,-19,-3,-2
6,-5,-13,-1,5,8,-8,-5
-13,-12,-23,-14,-12,5,1,-3
1,8,12,3,-1,-9,0,-3
-1,1,0,6,-15,-17,-3,6
12,-14,-37,-3,21,12,4,-3
-13,12,15,3,6,66,8,13
5,-2,-10,4,9,-25,-1,-13
-8,-1,13,-2,7,-12,-5,-7
-4,2,18,-1,-10,8,1,0
7,0,-1,3,-6,-5,-2,4
0,-2,-11,1,0,4,-7,-8
9,-4,-5,-7,-8,2,7,11
3,8,21,5,-2,-24,-4,-8
-3,-2,-11,-3,3,-5,-2,2
-3,3,-4,-6,-9,6,0,2
3,-9,-7,-5,-6,-19,-1,10
-16,2,-1,-3,-3,4,-10,-23
16,2,3,0,0,-30,-4,-7
-3,2,-2,1,-2,30,5,8
-5,-11,-4,-1,-10,-20,0,0
6,9,20,4,1,10,0,4
2,-11,-25,4,15,18,-3,-5
1,6,3,0,-3,-35,4,13
-12,0,1,-5,5,18,-3,-10
-8,1,16,-4,-28,-55,-2,8
-1,-6,-13,0,2,-15,-6,0
11,-1,-10,2,6,28,5,2
5,2,-10,-1,-10,-15,-3,13
3,-2,8,-2,-6,-6,4,7
-12,7,30,3,1,-14,-2,-5
9,-3,-7,0,-4,15,1,8
0,-2,-12,-1,5,1,-4,14
-10,-12,-22,-3,-1,-7,-2,-10
11,8,16,-3,-9,-11,-4,-3
-14,-6,-6,-1,10,39,4,-6
18,7,16,3,4,0,-3,2
-31,-2,-11,-2,-10,23,6,0
4,-5,-6,-1,-6,-37,-3,8
6,3,8,5,30,22,-2,5
-3,7,19,3,5,29,0,-18
-1,-10,-24,2,8,11,-1,-1
7,-8,-10,-13,-25,-52,-5,1
-12,4,7,-1,-2,19,-1,-17
26,-11,-18,-3,16,20,3,26
-27,7,15,1,-6,-12,-3,-5
-2,-1,2,5,3,27,5,-5
-7,-9,-8,-6,-10,-23,-6,2
7,3,-1,-5,-8,-11,-1,-5
10,5,2,-1,-2,-13,4,3
4,-5,-12,-5,0,14,0,-4
-8,-3,7,6,3,-8,1,-1
-16,5,15,3,-18,-55,-1,-5
14,1,4,7,18,54,0,6
-20,-11,-33,-6,10,-25,2,-2
8,11,5,6,11,80,10,14
-1,-3,-1,1,-1,-13,-2,-1
8,4,11,6,-2,-39,-3,-11
-19,-4,10,-2,-1,14,-3,-3
11,-9,-15,-7,-16,-42,-7,-3
0,1,-7,-2,-5,8,1,6
-18,5,7,1,-1,-7,0,5
4,9,35,-2,-7,2,3,-4
3,-8,-24,0,-10,-34,-2,-6
-13,-8,-25,-12,4,14,-1,-7
7,0,0,-3,2,20,4,6
21,6,5,6,4,11,5,1
-5,1,5,4,-2,-8,0,0
1,-3,4,0,-6,-19,-3,-5
11,-7,-25,-6,-16,-18,-5,3
-31,2,7,0,-1,-41,6,0
13,-5,-4,6,17,64,-6,0
2,-4,6,5,3,-3,-1,10
-4,-1,6,-5,2,-3,3,-5
-2,2,3,8,-2,-37,-9,-3
-3,-6,-9,-11,-20,-20,-6,-2
-5,5,-2,-3,-4,7,2,-3
13,3,13,-1,-3,2,0,12
7,-1,-8,4,0,7,1,2
-19,-13,-19,-6,-8,-33,-5,-13
-1,0,1,0,2,31,-1,-7
3,6,7,-1,0,-4,4,2
9,4,4,-5,-1,16,-3,-8
-3,4,11,5,4,-4,2,1
4,3,-1,-2,-6,-17,1,1
15,-5,-3,4,12,25,-1,0
-35,-12,-22,-10,-26,-33,-7,-9
-10,7,15,0,11,69,7,3
4,6,12,5,-6,-54,4,5
-1,1,-1,8,39,74,8,0
3,-3,-11,-4,-1,11,-13,-6
7,-1,1,-2,-13,-45,-4,3
-5,1,1,-3,-5,10,0,-3
1,3,7,1,-4,-24,-1,0
-7,1,13,2,3,24,-1,-8
15,1,-1,0,-1,-11,-1,-2
3,-8,-24,-4,1,9,-6,-15
-23,-2,-2,-6,-9,-24,-1,2
20,5,21,3,10,23,4,-2
-1,-3,-16,0,-3,-30,-1,4
0,-8,-23,-10,-16,-35,-2,-1
1,-3,-5,0,7,47,-5,-25
-9,3,0,4,8,-20,0,15
-5,3,25,-3,-14,3,0,-1
-3,1,12,6,-2,33,2,8
20,-1,-9,-5,-3,-33,-7,7
14,5,6,8,10,29,5,-1
-17,0,5,1,2,-24,0,12
4,0,-5,0,-1,9,-7,9
-1,-6,-16,-3,-10,-37,-3,-8
13,-7,-5,-3,9,32,3,6
-13,-1,-9,-5,-9,-25,4,-4
-6,0,11,6,9,4,-6,-18
0,1,-4,3,-13,-43,-2,9
7,-6,-28,-9,-4,34,-1,6
6,5,5,-1,4,-16,0,-14
-19,-5,5,5,10,28,4,-1
-5,1,2,-5,-11,-34,-6,-2
3,-1,1,-3,-3,19,3,-2
5,-7,-11,-4,-13,-15,1,-1
-12,0,5,-1,11,20,3,-2
13,1,7,4,-8,-29,-3,2
-5,4,3,2,2,-3,-1,-1
-2,0,5,3,13,29,0,14
9,3,-1,-3,-7,-38,0,-23
-14,-7,-5,3,18,77,2,10
-6,-3,-6,-2,-3,-2,2,-6
2,2,-5,-2,-1,-5,-1,6
13,-4,-8,-4,-5,-5,2,-7
-21,4,10,0,-3,-31,0,0
9,6,21,6,2,-5,-2,4
-11,-9,-23,-5,-3,-4,-2,-4
10,-2,-10,-1,5,4,2,7
27,2,16,2,3,13,0,-2
-27,-1,10,8,17,22,5,3
-7,-3,-16,-10,-8,-27,0,-9
6,12,14,0,-4,24,1,8
13,-5,-7,-3,-10,-7,-9,-1
-1,-4,-12,-6,-13,-16,2,7
-2,7,17,10,35,53,2,2
-2,2,3,1,10,33,3,14
-6,-1,-3,6,3,-8,3,8
4,0,3,-3,-14,-26,-6,-7
3,-4,3,0,5,-10,-1,1
-12,-2,4,-4,-15,-5,-1,-16
1,-5,-19,0,6,10,2,-1
6,-7,-24,-9,-10,-24,1,8
24,16,28,-2,-10,-15,0,4
-19,-9,-4,6,9,6,3,-3
-28,-3,3,-9,-17,-17,-6,-14
9,6,-5,-1,-1,-8,3,-3
2,-5,-4,1,11,28,-5,-5
4,8,21,4,1,-16,-1,7
-9,-2,-6,0,-3,28,7,-3
9,-10,-24,-6,0,-20,-1,3
-8,3,13,1,-4,49,4,-1
5,7,29,6,-5,-45,-1,-3
-4,-2,-15,2,23,29,1,5
7,-7,-25,-3,9,1,-5,-6
-20,-1,-6,-11,-8,-25,3,9
-3,-9,-5,-1,-5,-7,-5,-11
5,7,20,-1,-19,-20,-2,0
-3,4,18,5,-3,-9,-2,0
24,-1,4,6,1,-5,-5,-7
-35,-11,-31,-6,2,16,-2,-10
13,8,-1,-8,2,4,3,-4
1,-2,0,1,4,7,1,-1
-3,1,0,3,-7,-27,-5,-5
19,3,19,3,5,3,0,6
-4,-8,2,0,-4,-3,0,-5
-8,-4,-11,-4,2,34,-2,-4
15,1,-9,-1,4,41,9,6
7,7,5,4,-4,-12,2,8
-9,-2,-3,4,16,4,-3,3
6,5,16,2,-8,-51,-1,1
-9,-10,-4,1,12,20,-6,-28
-6,3,-7,-8,-14,7,-3,15
-3,0,5,-1,-10,-1,3,-4
0,-3,7,1,2,8,-4,-2
9,-6,-24,-4,-7,-27,-1,-3
-13,6,8,-2,9,-6,-1,-3
9,7,22,3,-2,-3,4,6
-5,-6,-15,6,4,16,2,-3
-11,-9,-9,-5,-2,-11,0,2
11,-2,-12,-3,-1,-29,-2,8
-2,4,-4,-1,9,43,4,0
-2,3,15,-1,8,51,8,-5
-4,-2,-9,2,-9,-52,-10,2
-16,-4,-9,3,-2,9,3,-2
5,0,7,2,6,10,-1,-5
9,6,11,4,-2,-27,0,3
-12,-1,3,1,10,-2,-2,-14
5,-4,-9,-5,-2,15,5,6
-5,-1,-4,-2,0,-9,-5,-7
-5,-4,-7,-9,-7,3,-2,21
4,4,9,0,-11,-25,0,8
20,-1,-2,2,6,-16,-3,-9
-3,-7,5,-2,-2,20,-1,-1
7,1,-17,-3,-6,-17,3,-4
1,6,19,3,-1,4,1,3
10,1,-6,5,9,7,1,4
3,-15,-40,-12,-13,8,1,3
1,12,23,-1,-1,-2,-4,-9
8,5,13,15,24,35,8,3
-7,-6,16,1,10,31,0,-4
7,5,-7,0,-21,-86,-5,1
-3,-8,-8,-4,16,62,1,-1
-10,4,3,-5,-15,-20,-4,-8
11,5,6,1,-2,-5,2,6
-4,-3,-2,1,10,16,-1,5
1,-2,-3,1,-12,-14,-1,7
-14,-2,1,-5,-6,3,1,5
-4,-1,-5,-6,-7,-5,-2,3
0,0,12,4,-6,-18,-1,-1
10,-4,-18,-2,0,-10,0,-4
11,3,13,-9,-8,22,3,-1
-25,-4,-26,0,7,-10,-4,-7
-12,-4,-8,-2,4,16,1,-2
-21,3,15,1,-4,5,4,-5
-8,-7,-14,-4,-8,-43,-3,5
31,9,20,1,6,27,-2,9
4,3,-8,9,28,53,6,-34
-13,-1,-9,-4,-6,-19,-5,16
-4,-1,-6,-3,-9,-1,2,-6
-1,-1,11,-2,0,14,4,22
-5,-4,-6,-2,1,-17,-1,2
3,2,3,-1,-4,-8,1,4
5,-3,-5,2,6,13,-7,1
0,-3,-5,-2,-9,-24,-1,-15
11,2,12,-3,-22,-54,-2,8
-7,5,11,12,35,100,5,-1
12,-18,-44,-11,-9,-7,-3,-5
9,8,-4,-4,-1,-2,5,7
13,5,23,0,-6,-16,-1,5
24,8,19,7,-9,-6,3,2
-21,-14,-23,6,7,-55,-16,-21
-8,-7,-16,-7,4,54,0,4
4,5,-2,-9,-8,-6,6,7
-5,-1,9,0,-6,-61,-12,-32
9,2,12,2,-8,49,1,9
-5,-7,0,1,-6,-36,-2,-10
-11,-2,-9,-4,-6,-16,-3,3
-1,-10,-15,5,14,16,2,-6
-4,11,9,-2,3,6,2,0
6,2,7,-3,-9,-55,-4,-8
17,-6,1,1,-19,20,2,6
-52,-11,-6,1,26,34,-10,-17
17,10,5,-5,-12,2,4,3
12,2,-9,3,-5,-2,7,8
7,-2,-4,3,6,3,-3,13
-8,-2,-2,-11,-30,-90,-18,-34
-7,8,16,7,15,55,6,14
13,-8,-15,-3,-3,7,-5,-8
-27,-1,-3,0,0,-12,0,-3
6,0,-1,-2,0,17,0,8
-2,1,12,0,-7,-11,2,4
1,4,1,0,-6,-18,0,-8
-1,0,-3,6,27,24,-2,-4
5,0,2,-3,-30,-38,0,7
3,-2,-7,2,17,8,5,1
-11,-4,-3,2,12,36,2,-12
-11,-3,-2,-8,-8,-15,-3,-4
14,3,0,3,-1,-11,7,4
-2,4,25,0,-14,-35,-5,7
2,2,-11,11,11,37,-5,7
-44,-19,-40,-13,0,9,-4,-13
52,15,19,-11,-10,-35,7,32
-14,-8,-8,-1,-6,3,-2,-6
-3,0,12,0,-3,-22,2,2
8,8,17,7,5,4,1,-2
-22,-3,0,2,-4,11,-1,16
12,-3,1,0,-1,6,-4,-2
-2,1,2,-1,7,-32,-3,-1
13,0,-6,0,6,25,6,1
7,11,40,1,-6,-20,2,-1
-20,-8,-33,7,28,47,0,-5
9,-22,-54,-29,-31,-18,-10,-17
-24,13,17,4,5,11,5,20
-18,-5,-6,0,2,0,0,-6
8,9,21,-2,-6,-30,-1,0
-11,-2,8,8,-2,-21,-3,14
19,-4,-12,-4,-4,14,-5,-26
-3,-4,-12,1,0,-3,1,1
-11,-2,-5,-3,-7,6,5,11
0,1,9,-1,14,27,-5,-10
7,3,11,2,-13,-31,-2,12
-12,-12,-31,-1,10,38,4,-12
8,-4,-7,-17,-16,-24,-8,-10
14,21,36,16,42,49,13,2
7,-18,-37,-2,-4,9,1,1
7,8,-6,-5,-10,-25,-2,7
-24,-3,10,2,11,20,4,11
-5,-2,29,3,-12,-3,-4,-28
10,7,18,7,-9,-41,-7,3
20,-8,-13,-4,-8,4,-7,-7
-12,2,-4,3,13,-19,0,6
-10,13,19,6,3,21,4,15
17,0,-1,0,0,-29,-2,3
1,-11,-19,-6,-11,19,3,10
0,-1,3,7,3,-6,-1,-13
-23,-5,-13,-13,-15,-10,-5,5
6,-4,-13,-4,-5,-9,2,1
2,14,20,6,27,17,-1,-11
18,-6,-7,0,-7,-1,4,12
-12,2,8,5,4,10,3,-3
12,2,20,-2,-7,2,-1,12
-22,-7,-27,-5,-3,-29,-9,-31
-11,-11,-17,-3,5,11,1,2
37,4,-3,-7,-15,2,5,7
-19,8,24,8,12,15,6,-8
8,6,16,10,15,30,2,8
-7,-1,-13,-2,-19,-40,-4,-7
8,-6,-9,-3,-3,7,2,6
8,6,9,0,6,11,-7,-7
-27,-16,-18,-3,5,21,3,-1
18,4,5,-1,-4,-19,3,-2
-24,-7,-5,7,8,-4,-2,7
11,18,47,1,-2,8,-2,-9
2,-14,-27,-4,-10,-30,-8,-3
-3,1,-13,-4,7,52,5,0
-9,-1,-6,-1,-5,-30,-2,0
-7,-4,0,-2,5,1,-3,3
2,9,26,-4,-21,-57,0,5
10,6,15,7,28,58,2,-7
3,-8,-26,-2,-6,-4,4,5
-10,0,-2,0,-9,-16,1,-6
-3,-4,2,4,12,7,1,20
4,2,1,5,2,22,-1,0
-2,-2,7,-1,-7,-21,-3,-7
1,1,-1,-2,12,41,-1,0
1,-7,-17,-1,-1,3,2,3
-15,2,9,-2,-1,-24,-5,-10
38,17,38,5,-1,2,0,6
